[setup] rank=0/1 device=cuda approach=a steps=10000 mask_ratio=0.5 redshift_weight=50.0
[data] loading manifest /raid/benson/data/desi_dr1_medium/manifest.jsonl
[data] 373 healpix records
[data] healpix split: 354 train, 19 val (frac=0.05)
[tok] loading spectrum tokenizer /raid/benson/data/desi_dr1_medium/checkpoints/tokenizer_v1_large/best.pt (kind=v1)
[tok] fitting redshift tokenizer on up to 200 redrock files
[tok]   gathered 254278 z values, min=-0.0019 max=5.6786
[val     5000] loss=241.6920 overall_acc=0.4372 redshift_acc=0.0146 spectrum_acc=0.4387 loss_redshift=4.7016 loss_spectrum=1.9456 loss_total=1.9557 masked_spec_acc=0.4361 redshift_acc_masked=0.0046 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  ckpt -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed7/step_00005000.pt
[step   5100] loss=227.5109 z_loss=4.423 spec_loss=2.007 z_acc=0.105 spec_acc=0.433 masked_acc=0.432 rz_masked_acc=0.000 mask_r2=0.740 mask_auc=nan all_r2=0.737 all_auc=nan 0.4 step/s
[step   5200] loss=235.7344 z_loss=4.579 spec_loss=2.232 z_acc=0.000 spec_acc=0.375 masked_acc=0.375 rz_masked_acc=0.000 mask_r2=0.706 mask_auc=nan all_r2=0.707 all_auc=nan 0.4 step/s
[step   5300] loss=230.0195 z_loss=4.468 spec_loss=2.197 z_acc=0.000 spec_acc=0.370 masked_acc=0.361 rz_masked_acc=0.000 mask_r2=0.708 mask_auc=nan all_r2=0.712 all_auc=nan 0.4 step/s
[step   5400] loss=214.2109 z_loss=4.162 spec_loss=1.965 z_acc=0.091 spec_acc=0.447 masked_acc=0.440 rz_masked_acc=0.091 mask_r2=0.742 mask_auc=nan all_r2=0.742 all_auc=nan 0.4 step/s
[step   5500] loss=203.4496 z_loss=3.945 spec_loss=2.258 z_acc=0.100 spec_acc=0.355 masked_acc=0.345 rz_masked_acc=0.077 mask_r2=0.702 mask_auc=nan all_r2=0.704 all_auc=nan 0.4 step/s
[val     5500] loss=238.3814 overall_acc=0.4346 redshift_acc=0.0184 spectrum_acc=0.4361 loss_redshift=4.6369 loss_spectrum=1.9420 loss_total=1.9519 masked_spec_acc=0.4337 redshift_acc_masked=0.0093 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=238.3814 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed7/best.pt
  [ar_best   5500] ar_redshift_acc=0.014354066985645933 ar_spectrum_acc=0.2118407907881592 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=209
[step   5600] loss=230.9487 z_loss=4.486 spec_loss=2.095 z_acc=0.042 spec_acc=0.421 masked_acc=0.421 rz_masked_acc=0.083 mask_r2=0.723 mask_auc=nan all_r2=0.725 all_auc=nan 0.4 step/s
