name,RA,DEC,grade,probability,region,tractor_type,ref,cutout_ok,our_p_resnet,our_p_effnet,our_p_meta,our_p_avg
DESI-200.7283+16.9571,200.7282579,16.9570866,C,0.97,DECaLS,SER,,True,0.32404938,0.97843915,0.9505588,0.651244267821312
DESI-200.7868-05.7024,200.7868043,-5.702447746,C,0.84,DECaLS,SER,,True,0.41076908,0.9959752,0.97405,0.7033721357584
DESI-201.0624+50.0931,201.0623728,50.09307945,C,1.0,BASS/MzLS,DEV,,True,0.9997502,0.99943894,0.99974877,0.9995945692062378
DESI-201.3572+24.4103,201.357162,24.41025118,C,0.99,DECaLS,REX,,True,0.01660765,0.7606017,0.12890448,0.38860467448830605
DESI-201.9291+18.3826,201.9291164,18.38264615,C,1.0,DECaLS,DEV,,True,0.9784581,0.99672014,0.9996693,0.9875891208648682
DESI-202.7400+27.8224,202.7400127,27.82237285,C,0.85,DECaLS,SER,,True,0.0644307,2.4463689e-06,0.00012090762,0.032216572560628265
DESI-203.0500+11.7618,203.0500481,11.7618337,C,0.65,DECaLS,SER,,True,0.68541086,0.9971323,0.99391574,0.8412715792655945
DESI-203.2111+19.5213,203.2110537,19.52133984,C,0.78,DECaLS,EXP,,True,0.47835755,0.93364155,0.957927,0.7059995532035828
DESI-203.4600+02.3625,203.4600134,2.362523786,C,0.95,DECaLS,SER,x,True,0.22919634,0.16995482,0.0019549709,0.19957558065652847
DESI-204.1293-08.2597,204.1293262,-8.25974383,C,0.99,DECaLS,SER,,True,0.98774755,0.9948279,0.9997002,0.9912877380847931
DESI-204.4899+26.7228,204.489924,26.72282219,C,0.97,DECaLS,EXP,,True,0.93031794,0.9985524,0.9994342,0.9644351601600647
DESI-205.5672-03.3334,205.5671512,-3.333422246,C,0.52,DECaLS,DEV,,True,0.17294592,0.9958681,0.91442066,0.5844070017337799
DESI-205.9953-08.3840,205.9953283,-8.384036059,C,1.0,DECaLS,DEV,,True,0.98898333,0.9999335,0.99971515,0.99445840716362
DESI-206.6032+00.6997,206.6031868,0.6996951514,C,0.53,DECaLS,REX,,True,0.7981329,0.9898483,0.9973115,0.8939906060695648
DESI-207.1742+02.4093,207.1725,2.409,C,1.0,DECaLS,SER,v,True,0.9999602,1.0,0.99975044,0.999980092048645
DESI-207.4116+17.7883,207.4115587,17.78834667,C,0.48,DECaLS,DEV,,True,0.02857886,0.2875671,0.00090792717,0.15807298477739096
DESI-207.4830+30.2514,207.4829602,30.25138098,C,0.84,DECaLS,SER,,True,0.052299157,0.99784124,0.8456356,0.5250701978802681
DESI-207.6813-03.4953,207.6812711,-3.49533133,C,0.53,DECaLS,SER,,True,0.024152147,0.097577,0.00018150425,0.060864572413265705
DESI-209.0508+06.8123,209.0507869,6.812267851,C,0.94,DECaLS,DEV,,True,0.021709563,0.04767052,0.00011922487,0.03469004202634096
DESI-209.5006+01.4380,209.5006,1.4393,C,0.86,DECaLS,DEV,r,True,0.9716239,0.9989152,0.99964666,0.9852695465087891
DESI-209.7168+26.2147,209.7167631,26.21473735,C,0.49,DECaLS,DEV,,True,0.9430429,0.9433251,0.9992549,0.9431839883327484
DESI-209.8301-02.4492,209.8301347,-2.449247741,C,0.93,DECaLS,EXP,,True,0.98364073,0.99868387,0.99969363,0.9911623001098633
DESI-209.9589+00.6509,209.958889,0.6509285365,C,0.7,DECaLS,DEV,,True,0.6643481,0.972002,0.9903212,0.8181750774383545
DESI-210.7336-07.1008,210.7336066,-7.100791104,C,0.92,DECaLS,DEV,,True,0.7564713,0.998596,0.9962469,0.8775336444377899
DESI-212.2949+45.8200,212.2948684,45.82001736,C,1.0,BASS/MzLS,DEV,,True,0.99992275,0.99972826,0.99974984,0.99982550740242
DESI-213.2349+57.8575,213.234858,57.85753558,C,0.48,BASS/MzLS,SER,,True,0.99974793,0.94347185,0.99961996,0.971609890460968
DESI-213.5050+04.9273,213.5049923,4.92726843,C,0.56,DECaLS,DEV,,True,0.24794921,0.99451727,0.94242734,0.6212332397699356
DESI-213.6684+27.0535,213.663,27.053,C,0.93,DECaLS,DEV,,True,0.39117122,0.9999068,0.97289103,0.6955389976501465
DESI-214.3717+09.1458,214.3716923,9.145761948,C,0.57,DECaLS,EXP,,True,0.9105098,0.31471187,0.9574704,0.6126108467578888
DESI-214.8428+03.3936,214.8427774,3.393608543,C,0.87,DECaLS,DEV,,True,0.041799843,0.9498158,0.72055113,0.49580782651901245
DESI-214.9682+23.2493,214.9681799,23.24932972,C,1.0,DECaLS,REX,,True,0.56228226,0.8850418,0.9477809,0.7236620187759399
DESI-215.0134+16.3869,215.0134176,16.38687024,C,0.72,DECaLS,EXP,,True,0.090607084,0.016107468,0.00016662799,0.053357276134192944
DESI-215.3758+29.6332,215.3758055,29.63322418,C,0.95,DECaLS,DEV,,True,0.07834959,0.99924695,0.8667274,0.5387982726097107
DESI-215.8289-06.6287,215.8289204,-6.62873251,C,1.0,DECaLS,DEV,,True,0.9998018,0.99985576,0.9997497,0.9998287856578827
DESI-216.3816+21.5711,216.3815856,21.57114642,C,1.0,DECaLS,SER,l,True,0.9932876,0.9994222,0.9997285,0.9963549077510834
DESI-216.3843+03.4806,216.3842906,3.480641607,C,1.0,DECaLS,DEV,v x,True,0.99171376,0.99998856,0.99972445,0.9958511590957642
DESI-217.7669+04.9631,217.7669351,4.96307532,C,0.67,DECaLS,DEV,,True,0.02944149,0.0010647897,9.256984e-05,0.015253140241838992
DESI-219.2415+16.3475,219.2414704,16.34749058,C,0.98,DECaLS,REX,,True,0.99042517,0.99912935,0.9997185,0.994777262210846
DESI-219.5931+03.6701,219.5912,3.6704,C,0.56,DECaLS,DEV,s,True,0.91934645,1.0,0.9993687,0.9596732258796692
DESI-219.6876+14.9035,219.6875971,14.90348108,C,0.82,DECaLS,DEV,,True,0.6662429,0.99543494,0.99303836,0.8308389186859131
DESI-220.4464+11.8978,220.446404,11.897768,C,0.96,DECaLS,SER,,True,0.9831629,0.99858046,0.9996916,0.9908716678619385
DESI-222.4615+00.9297,222.4612,0.9268,C,0.43,DECaLS,REX,o,True,0.99837494,0.9999995,0.99974567,0.9991872310638428
DESI-222.5786+21.9745,222.5786177,21.97448842,C,0.98,DECaLS,DEV,,True,0.98586005,0.9999882,0.9997044,0.9929241240024567
DESI-223.0016+00.3432,223.0015731,0.3432371494,C,0.74,DECaLS,DEV,,True,0.73540163,0.028806312,0.3051291,0.38210397120565176
DESI-223.1209+43.6974,223.1208517,43.69742447,C,0.7,BASS/MzLS,DEV,,True,0.46606693,0.0010637972,0.012381359,0.233565361937508
DESI-223.5605-07.2569,223.5604556,-7.256869825,C,0.97,DECaLS,DEV,,True,0.91617525,0.9999,0.9993451,0.9580376148223877
DESI-224.3888+35.7068,224.3887645,35.70684088,C,0.99,BASS/MzLS,SER,,True,0.9955112,0.99926907,0.9997354,0.9973901212215424
DESI-224.5043+17.3306,224.504271,17.33061032,C,0.83,DECaLS,SER,,True,0.27827826,0.96862495,0.9304885,0.6234516054391861
DESI-224.8979+13.7646,224.8978911,13.7645716,C,0.95,DECaLS,SER,,True,0.9707289,0.8988403,0.99928373,0.9347845911979675
DESI-225.3608-01.4171,225.3608205,-1.41711958,C,0.93,DECaLS,SER,,True,0.3243033,0.9935436,0.9593684,0.6589234620332718
DESI-225.6907+05.7643,225.6907312,5.764337398,C,0.57,DECaLS,SER,v,True,0.8745856,0.9997861,0.9989532,0.9371858537197113
DESI-225.7074+08.2250,225.70744,8.225037901,C,0.49,DECaLS,DEV,,True,0.34810597,0.9998098,0.96661735,0.673957884311676
DESI-226.3983+17.2591,226.3983068,17.25908498,C,0.98,DECaLS,REX,,True,0.49078247,0.9641819,0.97335964,0.7274821847677231
DESI-226.5859-05.2417,226.5858634,-5.2416959,C,0.56,DECaLS,DEV,,True,0.9137238,0.9841329,0.9992193,0.9489283561706543
DESI-227.6647-06.2391,227.6646626,-6.23905514,C,0.91,DECaLS,DEV,,True,0.72637564,0.014652636,0.26290208,0.37051413767039776
DESI-227.8337+05.6539,227.8336776,5.653918927,C,1.0,DECaLS,DEV,v,True,0.99545515,0.99983275,0.99973625,0.9976439476013184
DESI-227.9530-06.8622,227.952991,-6.862217194,C,0.91,DECaLS,SER,,True,0.023761988,0.07575421,0.00015094863,0.049758099019527435
DESI-230.0745+66.7891,230.0745446,66.78909472,C,0.67,BASS/MzLS,DEV,,True,0.9992937,0.9720923,0.9996916,0.9856929779052734
DESI-230.2536+00.5589,230.2535976,0.5588568139,C,0.46,DECaLS,EXP,v,True,0.99933845,0.9998228,0.9997483,0.9995806217193604
DESI-230.2597+67.6710,230.2597161,67.67103078,C,0.86,BASS/MzLS,SER,,True,0.9999434,0.9999939,0.99975044,0.9999686479568481
DESI-230.3405+13.5560,230.340537,13.55600664,C,0.74,DECaLS,REX,,True,0.011152331,0.0015600402,8.2175015e-05,0.006356185476761311
DESI-230.3748+10.3967,230.3748098,10.39665978,C,0.91,DECaLS,SER,,True,0.96694374,0.99775946,0.9996232,0.9823516011238098
DESI-231.8769+14.1166,231.8769311,14.11663615,C,0.98,DECaLS,SER,,True,0.99296415,0.99999976,0.9997286,0.9964819550514221
DESI-232.1034+09.7655,232.1034377,9.765488216,C,0.49,DECaLS,SER,,True,0.44737497,0.56233263,0.26365563,0.5048537999391556
DESI-232.2365+12.5017,232.2364883,12.50170868,C,0.9,DECaLS,DEV,,True,0.26436356,0.99981505,0.9504487,0.632089301943779
DESI-232.3891+06.0755,232.3891233,6.075536079,C,0.41,DECaLS,REX,,True,0.49113366,0.99208295,0.9815856,0.7416083067655563
DESI-233.1292+04.9048,233.1291744,4.904772284,C,0.86,DECaLS,SER,,True,0.99923575,0.99966085,0.9997477,0.999448299407959
DESI-233.2525+05.3851,233.2524616,5.385133826,C,1.0,DECaLS,SER,,True,0.98979783,0.99999475,0.9997181,0.9948962926864624
DESI-235.9968+05.9424,235.9968279,5.942435077,C,0.83,DECaLS,DEV,,True,0.45200223,0.9861712,0.97588843,0.7190867066383362
DESI-236.5582+65.3081,236.5582004,65.30811937,C,0.99,BASS/MzLS,REX,,True,0.99880695,0.9943652,0.9997365,0.9965860843658447
DESI-237.3856+16.9259,237.3855703,16.92594608,C,0.65,DECaLS,SER,,True,0.0023930874,0.95038337,0.67618066,0.4763882262632251
DESI-238.1991+02.0989,238.1991313,2.09887333,C,0.52,DECaLS,SER,,True,0.0039082393,0.6810721,0.046161544,0.34249017760157585
DESI-238.3202+18.0205,238.3202011,18.02051879,C,0.9,DECaLS,DEV,,True,0.99595404,0.99991846,0.99973804,0.9979362487792969
DESI-238.8178+15.2331,238.8177968,15.23310103,C,0.93,DECaLS,SER,,True,0.005273704,0.91344327,0.55482423,0.45935848564840853
DESI-239.7643+23.1413,239.7642878,23.14132733,C,0.6,DECaLS,SER,,True,0.9246334,0.9411068,0.9990564,0.932870090007782
DESI-240.0020+18.2526,240.0019778,18.25261735,C,1.0,DECaLS,SER,,True,0.9995591,0.9998958,0.9997491,0.9997274577617645
DESI-240.7506+06.1492,240.7506161,6.149223879,C,0.67,DECaLS,REX,,True,0.60319626,0.021888755,0.07857365,0.31254250928759575
DESI-242.4146+07.8327,242.4145647,7.832686276,C,0.55,DECaLS,SER,,True,0.3531603,0.97442424,0.9545979,0.6637922674417496
DESI-243.3326+12.1055,243.3325,12.1071,C,0.91,DECaLS,DEV,v,True,0.9732444,0.99995387,0.9996561,0.9865991473197937
DESI-243.9506+07.8361,243.9505915,7.836065169,C,0.94,DECaLS,SER,,True,0.7517357,0.97941804,0.9951338,0.8655768632888794
DESI-244.0039+03.3689,244.0038722,3.36889029,C,0.92,DECaLS,DEV,,True,0.26984337,0.9999614,0.951822,0.6349023729562759
DESI-245.5708+10.0956,245.5707784,10.0955593,C,0.96,DECaLS,SER,,True,0.99996877,0.99966705,0.99974984,0.9998179078102112
DESI-245.8141+39.8878,245.814119,39.88782971,C,0.81,BASS/MzLS,SER,,True,0.9997533,0.9448018,0.9996238,0.9722775518894196
DESI-246.2226+09.5398,246.2225587,9.539821293,C,0.65,DECaLS,SER,,True,0.97715956,0.99996996,0.99967194,0.9885647594928741
DESI-246.8515-00.5608,246.8514585,-0.5608308967,C,0.81,DECaLS,SER,,True,0.079221524,0.9996706,0.8680166,0.5394460745155811
DESI-248.0629+25.6864,248.0628752,25.68638554,C,0.57,DECaLS,SER,,True,0.1151537,0.9904455,0.87633574,0.5527995973825455
DESI-248.6008+03.3638,248.6008125,3.363803022,C,0.99,DECaLS,SER,,True,0.99725205,0.046761192,0.9207792,0.5220066197216511
DESI-248.8717+29.7314,248.8716509,29.73138073,C,0.95,DECaLS,SER,,True,0.19133468,0.84293777,0.5640605,0.5171362236142159
DESI-249.6297+16.5385,249.6296723,16.53851923,C,1.0,DECaLS,EXP,,True,0.9997713,0.9999417,0.99974984,0.9998565018177032
DESI-250.3232+09.9528,250.3232317,9.9527634,C,0.77,DECaLS,SER,,True,0.9734605,0.88966864,0.9992685,0.9315645694732666
DESI-250.3352+08.8327,250.3352267,8.832677548,C,0.5,DECaLS,DEV,,True,0.0064261025,0.013656334,8.62023e-05,0.010041218250989914
DESI-251.4097+05.1642,251.4096645,5.164176466,C,0.52,DECaLS,DEV,,True,0.008010494,4.8423073e-05,8.004005e-05,0.004029458332297509
DESI-252.4202+44.6730,252.4201952,44.67296347,C,0.59,BASS/MzLS,DEV,,True,0.99930215,0.99497014,0.9997392,0.9971361458301544
DESI-252.9708+04.0545,252.9704,4.0545,C,1.0,DECaLS,SER,v,True,0.998251,0.9999962,0.9997453,0.999123603105545
DESI-254.4195+01.0880,254.4194831,1.088028647,C,0.45,DECaLS,SER,,True,0.9998381,0.99999726,0.9997501,0.9999176859855652
DESI-254.5418+47.6378,254.5417742,47.63775038,C,0.42,BASS/MzLS,SER,,True,0.99545926,0.87591267,0.99939275,0.9356859624385834
DESI-255.3987+66.6935,255.3986603,66.69349496,C,1.0,BASS/MzLS,DEV,v,True,0.99988675,0.9998252,0.99974996,0.9998559653759003
DESI-255.6493+48.7376,255.6492774,48.73755935,C,0.78,BASS/MzLS,SER,,True,0.9915808,0.9995183,0.99972314,0.9955495297908783
DESI-255.8268+22.9917,255.826831,22.99172994,C,0.52,DECaLS,REX,,True,0.99287015,0.99908817,0.9997265,0.9959791600704193
DESI-255.9748+41.6783,255.9748456,41.6783169,C,0.75,BASS/MzLS,SER,,True,0.67594796,0.002894077,0.15286261,0.33942102058790624
DESI-256.8652+04.9989,256.8652,4.9999,C,0.55,DECaLS,REX,,True,0.017653674,0.7977101,0.20125778,0.4076818972826004
DESI-257.8635+38.1454,257.863484,38.14535171,C,0.97,BASS/MzLS,SER,u,True,0.9971716,0.9978516,0.9997379,0.9975115954875946
DESI-260.4685+08.5029,260.4685476,8.50290232,C,0.89,DECaLS,SER,,True,0.98819435,0.9697789,0.9996419,0.9789866209030151
DESI-260.6836+20.7060,260.6829,20.7042,C,0.69,DECaLS,SER,,True,0.9900092,0.99942505,0.99971765,0.9947171211242676
DESI-262.8165+24.1990,262.8165127,24.19896695,C,0.79,DECaLS,SER,,True,0.65067756,0.9999858,0.9928362,0.8253316879272461
DESI-264.2457+30.9715,264.2457307,30.97153307,C,0.99,DECaLS,REX,u,True,0.997177,0.9999987,0.999742,0.9985878467559814
DESI-265.2161+49.0959,265.2161481,49.09586201,C,0.47,BASS/MzLS,SER,,True,0.9305825,0.015559065,0.8018131,0.4730707942508161
DESI-265.4142+19.0883,265.4142173,19.08831855,C,0.64,DECaLS,SER,,True,0.9076148,0.9945708,0.99924195,0.9510928094387054
DESI-266.7648+24.6153,266.764789,24.61532549,C,0.78,DECaLS,REX,,True,0.07995577,0.027740253,0.00016062269,0.05384801235049963
DESI-267.1078+16.8143,267.109,16.8124,C,0.4,DECaLS,SER,,True,0.9431708,0.99999845,0.9995167,0.9715846180915833
DESI-268.9254+19.9213,268.925408,19.92134962,C,1.0,DECaLS,REX,,True,0.9995807,0.99998915,0.99974924,0.999784916639328
DESI-273.9700+34.8636,273.9700159,34.86357236,C,0.95,BASS/MzLS,REX,,True,0.73921746,0.99066293,0.9952172,0.8649401962757111
DESI-283.1855+53.1174,283.1854938,53.11735121,C,0.95,BASS/MzLS,DEV,,True,0.9966163,0.9995732,0.99973947,0.9980947375297546
DESI-284.1609+51.0435,284.1608874,51.04351474,C,0.99,BASS/MzLS,SER,,True,0.9999883,0.99535346,0.9997421,0.9976708889007568
DESI-284.8860+58.2478,284.8860103,58.24775207,C,0.65,BASS/MzLS,DEV,,True,0.41705328,1.1041618e-06,0.006720932,0.20852719321135282
DESI-284.9545+43.6073,284.9542,43.6078,C,0.69,BASS/MzLS,SER,v,True,0.99856657,0.99992466,0.99974614,0.9992456138134003
DESI-300.9201-55.8032,300.9201045,-55.80315349,C,0.5,DECaLS,SER,,True,0.97689474,0.9999949,0.99967086,0.9884448051452637
DESI-305.1217-57.0966,305.1216988,-57.09664856,C,0.99,DECaLS,SER,,True,0.80400676,0.9994203,0.99770576,0.9017135202884674
DESI-308.0691-42.6163,308.0691188,-42.61627273,C,1.0,DECaLS,EXP,,True,0.9874019,0.9999548,0.9997098,0.9936783611774445
DESI-309.0107-47.0604,309.0107052,-47.06042721,C,0.99,DECaLS,REX,,True,0.99809986,0.99999845,0.99974483,0.9990491569042206
DESI-309.4736+04.9655,309.4735544,4.965528815,C,0.86,DECaLS,REX,,True,0.9811414,0.9995943,0.99968636,0.9903678297996521
DESI-309.8357-64.0876,309.835726,-64.08755182,C,0.62,DECaLS,SER,v,True,0.862412,0.99995935,0.99880373,0.9311856627464294
DESI-310.5861-06.2136,310.5860733,-6.213612094,C,1.0,DECaLS,DEV,,True,0.95691776,0.9991161,0.99958223,0.9780169427394867
DESI-310.9756-61.5266,310.9756078,-61.52660621,C,1.0,DECaLS,SER,,True,0.9968154,1.0,0.9997409,0.9984076917171478
DESI-311.2975-63.7480,311.2975281,-63.74795044,C,0.43,DECaLS,SER,i,True,0.9885627,0.9999728,0.99971384,0.9942677617073059
DESI-311.7259-49.9777,311.7258737,-49.97771273,C,0.93,DECaLS,REX,,True,0.0152656995,0.8441764,0.32665643,0.4297210555523634
DESI-312.5065-54.0680,312.5028,-54.0687,C,1.0,DECaLS,SER,v,True,0.9986104,0.99996436,0.99974626,0.9992873668670654
DESI-312.9933-64.8437,312.9933189,-64.84370658,C,0.62,DECaLS,SER,i,True,0.9998115,0.9998135,0.9997497,0.9998124837875366
DESI-313.2344-48.9803,313.2343902,-48.98028131,C,0.99,DECaLS,SER,,True,0.988143,0.99993753,0.9997123,0.9940402805805206
DESI-313.3243-05.9324,313.3243105,-5.932429196,C,0.59,DECaLS,SER,,True,0.0030038033,0.9948213,0.7988407,0.49891255667898804
DESI-313.7486-40.0865,313.748556,-40.08649835,C,0.98,DECaLS,REX,,True,0.85149294,0.9789625,0.99834895,0.9152277112007141
DESI-314.0678-09.4907,314.0678478,-9.490742037,C,0.6,DECaLS,DEV,,True,0.0037813256,0.0030172623,7.962053e-05,0.0033992939861491323
DESI-314.8678-62.2063,314.8677893,-62.20631373,C,0.99,DECaLS,DEV,,True,0.99627113,0.9999176,0.999739,0.998094379901886
DESI-314.9220-50.3029,314.9219947,-50.3029374,C,0.93,DECaLS,SER,,True,0.9976407,0.99999964,0.9997434,0.9988201856613159
DESI-315.5396-48.0036,315.5396216,-48.00358858,C,0.65,DECaLS,SER,,True,0.3136836,0.78308076,0.5400396,0.5483821779489517
DESI-315.5651-48.0092,315.5650605,-48.00920047,C,0.77,DECaLS,SER,,True,0.999532,0.99999154,0.9997491,0.9997617602348328
DESI-316.4195+05.6205,316.4195304,5.620547761,C,0.72,DECaLS,SER,v,True,0.8881349,0.99999726,0.99910295,0.9440660774707794
DESI-316.5299-44.1983,316.5299139,-44.19825112,C,1.0,DECaLS,SER,i,True,0.9999664,1.0,0.99975044,0.9999831914901733
DESI-317.2430+12.2366,317.2429929,12.23661824,C,0.98,DECaLS,DEV,,True,0.9870206,0.99998844,0.9997085,0.993504524230957
DESI-318.4704-49.9381,318.4704147,-49.93811916,C,0.82,DECaLS,SER,,True,0.96218324,0.99594903,0.99959594,0.9790661334991455
DESI-318.8624-47.6150,318.8623578,-47.61495264,C,0.81,DECaLS,DEV,,True,0.031657845,0.5311582,0.010279081,0.28140802681446075
DESI-319.7438-48.1408,319.7438409,-48.14077105,C,0.65,DECaLS,DEV,,True,0.25836265,0.99696964,0.9470642,0.6276661455631256
DESI-319.8796-00.5143,319.8796251,-0.5143091657,C,0.61,DECaLS,SER,,True,0.99486357,0.97486,0.9996815,0.9848617911338806
DESI-319.8949+07.1163,319.8949299,7.116316099,C,0.99,DECaLS,DEV,,True,0.0051008686,0.999303,0.8107547,0.5022019259631634
DESI-320.4649-05.4623,320.464883,-5.462318091,C,0.98,DECaLS,REX,,True,0.6076396,0.99993896,0.9908885,0.8037892878055573
DESI-320.5237+00.4131,320.5236613,0.4131166079,C,0.89,DECaLS,REX,,True,0.10803254,0.9749761,0.8445402,0.541504330933094
DESI-320.9968-52.5284,320.9968242,-52.52841237,C,0.83,DECaLS,SER,,True,0.88082063,0.9847779,0.9988763,0.9327992796897888
DESI-321.1966-41.4711,321.1966468,-41.47106448,C,0.99,DECaLS,SER,i,True,0.99052155,1.0,0.9997205,0.9952607750892639
DESI-321.4898-00.9887,321.4897567,-0.9886984668,C,0.75,DECaLS,DEV,,True,0.97937554,0.9999969,0.9996805,0.9896862208843231
DESI-321.8802-51.8443,321.8802107,-51.84431376,C,0.67,DECaLS,SER,,True,0.9973966,0.9999999,0.9997427,0.9986982345581055
DESI-322.8786-59.5064,322.8785832,-59.50643793,C,0.84,DECaLS,SER,v,True,0.97389495,0.9999999,0.9996588,0.9869474172592163
DESI-323.3773-48.8234,323.3773272,-48.82337001,C,0.83,DECaLS,SER,,True,0.999366,0.9999981,0.99974865,0.9996820390224457
DESI-323.4361-60.8579,323.4361003,-60.85785509,C,0.95,DECaLS,EXP,,True,0.99591714,0.9998729,0.9997378,0.9978950321674347
DESI-323.5080-42.6495,323.5029,-42.648,C,0.59,DECaLS,SER,,True,0.92921025,0.99998844,0.99943477,0.9645993411540985
DESI-323.5328-62.7241,323.5327771,-62.724087,C,0.8,DECaLS,SER,,True,0.9996314,0.99999976,0.9997495,0.9998155832290649
DESI-323.8004-01.0496,323.8004254,-1.049571495,C,0.68,DECaLS,SER,,True,0.9938784,1.0,0.9997316,0.9969392120838165
DESI-324.0568+04.0216,324.0568325,4.021637417,C,0.76,DECaLS,EXP,,True,0.06469841,0.999495,0.8577487,0.5320967212319374
DESI-324.1351-49.3130,324.135141,-49.31301198,C,0.97,DECaLS,SER,,True,0.99814403,0.99998057,0.99974495,0.9990622997283936
DESI-324.4122-41.3105,324.4122347,-41.31045309,C,0.9,DECaLS,SER,,True,0.9942415,0.9999995,0.9997327,0.9971204996109009
DESI-324.5771-56.6459,324.5771175,-56.6459369,C,0.99,DECaLS,SER,,True,0.9450856,0.9778301,0.99943453,0.9614578485488892
DESI-324.6728-56.5294,324.6728366,-56.52944113,C,0.97,DECaLS,SER,,True,0.99795073,0.99997795,0.99974436,0.9989643394947052
DESI-325.7874-00.3722,325.7873734,-0.3722494707,C,0.99,DECaLS,SER,v,True,0.99869615,0.99993014,0.9997465,0.9993131458759308
DESI-326.6169+02.3525,326.6169062,2.352531089,C,0.44,DECaLS,DEV,,True,0.02886392,0.9325266,0.65098655,0.4806952541694045
DESI-326.7382+13.3142,326.7382332,13.31420062,C,0.77,DECaLS,SER,,True,0.6146308,0.96572435,0.98611635,0.790177583694458
DESI-326.7564-43.9179,326.7563787,-43.91793079,C,1.0,DECaLS,SER,v,True,0.99907506,0.99996424,0.9997477,0.9995196461677551
DESI-326.8751+14.4013,326.8750965,14.40129144,C,0.52,DECaLS,SER,,True,0.92888117,0.31122455,0.96480566,0.6200528591871262
DESI-327.9712-58.5016,327.9711996,-58.50157461,C,0.55,DECaLS,SER,v,True,0.9941262,0.9968965,0.99972636,0.9955113530158997
DESI-328.2941-51.9634,328.2941358,-51.96339165,C,1.0,DECaLS,DEV,,True,0.99974376,0.999992,0.99974984,0.9998678863048553
DESI-328.5146+04.6998,328.5146122,4.699751914,C,0.88,DECaLS,SER,,True,0.5346167,0.9958897,0.98596525,0.7652532160282135
DESI-328.6153+01.7916,328.6152517,1.791552149,C,0.64,DECaLS,DEV,,True,0.93519086,0.9999068,0.999471,0.9675488173961639
DESI-329.5068+00.8214,329.5068282,0.8214130444,C,1.0,DECaLS,SER,,True,0.9983829,0.9999883,0.99974567,0.9991856217384338
DESI-329.6018-60.9776,329.6017951,-60.97764313,C,1.0,DECaLS,REX,,True,0.9988186,0.99997354,0.999747,0.9993960559368134
DESI-329.7883+01.6543,329.7882744,1.654302634,C,1.0,DECaLS,DEV,o r,True,0.99754214,0.99999976,0.99974316,0.9987709522247314
DESI-329.8200+05.5022,329.8200165,5.50220125,C,0.71,DECaLS,SER,,True,0.9987445,1.0,0.99974674,0.9993722438812256
DESI-330.6222-55.1202,330.6235,-55.1217,C,0.96,DECaLS,SER,v,True,0.9992524,1.0,0.9997483,0.9996261894702911
DESI-330.8333-48.3485,330.8333486,-48.34846901,C,0.45,DECaLS,DEV,,True,0.98860943,0.99999964,0.9997141,0.9943045377731323
DESI-331.0095-00.7862,331.0094656,-0.7861916051,C,0.78,DECaLS,SER,,True,0.9945496,0.99631256,0.9997266,0.9954310655593872
DESI-331.3955-09.2868,331.3955277,-9.286841929,C,1.0,DECaLS,DEV,v,True,0.9972234,0.9999881,0.9997421,0.9986057281494141
DESI-331.9280-00.0137,331.9280348,-0.01368647044,C,0.61,DECaLS,REX,,True,0.107498094,0.99827266,0.8836364,0.5528853759169579
DESI-332.0002-63.8759,332.0002114,-63.8759045,C,1.0,DECaLS,REX,v,True,0.9984711,0.99998045,0.9997459,0.9992257654666901
