RA,DEC,source,is_new,Name,status,flux_std
34.73365,-6.45936,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.7336-06.4594,ok,0.008785308338701725
34.7696,-2.2737,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.7696-02.2737,ok,0.04809972643852234
34.7749,-6.0251,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.7749-06.0251,ok,0.022198159247636795
34.791,-4.0286,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.7910-04.0286,ok,0.01186073012650013
34.79423,-4.03272,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.7942-04.0327,fail:,0.0
34.81159,-2.03655,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.8116-02.0366,fail:,0.0
34.8237,-6.533,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.8237-06.5330,fail:,0.0
34.8742,-2.29488,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.8742-02.2949,fail:,0.0
34.89205,-2.30177,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.8920-02.3018,fail:,0.0
34.96625,-3.37129,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.9663-03.3713,fail:,0.0
34.9639,-4.8455,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.9639-04.8455,ok,0.04206790030002594
34.9728,2.7854,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.9728+02.7854,ok,0.07391127198934555
34.9712,-4.1112,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.9712-04.1112,ok,0.028171507641673088
34.9851,-5.4664,Sonnenfeld2020_SuGOHI_VI,True,DESI-034.9851-05.4664,ok,0.059972140938043594
35.03564,-3.81459,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.0356-03.8146,ok,0.058228351175785065
35.05021,-2.97883,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.0502-02.9788,ok,0.01078114565461874
35.08213,-2.18552,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.0821-02.1855,ok,0.00830498430877924
35.10471,-6.02466,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.1047-06.0247,ok,0.005673493258655071
35.1374,0.4675,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.1374+00.4675,ok,0.07591388374567032
35.16764,-5.34891,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.1676-05.3489,ok,0.020001336932182312
35.1767,-2.3668,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.1767-02.3668,ok,0.016314370557665825
35.18269,-2.87279,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.1827-02.8728,ok,0.013946782797574997
35.1812,-3.44463,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.1812-03.4446,ok,0.005939120426774025
35.1895,-3.4332,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.1895-03.4332,ok,0.03545808047056198
35.19445,-4.62225,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.1945-04.6223,ok,0.02364445850253105
35.2344,-2.0926,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.2344-02.0926,ok,0.015204960480332375
35.24935,-4.93185,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.2493-04.9318,ok,0.005004997830837965
35.27011,-2.3268,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.2701-02.3268,ok,0.014211148023605347
35.34787,-2.30278,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.3479-02.3028,ok,0.008560486137866974
35.3638,-6.59531,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.3638-06.5953,ok,0.01041985210031271
35.394,-4.4111,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.3940-04.4111,ok,0.014097939245402813
35.4172,-2.17225,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.4172-02.1723,ok,0.009642313234508038
35.46324,-6.79243,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.4632-06.7924,ok,0.010417388752102852
35.48983,-2.55263,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.4898-02.5526,ok,0.008850286714732647
35.5935,-2.36983,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.5935-02.3698,ok,0.006578479893505573
35.68817,-5.11643,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.6882-05.1164,ok,0.005649970844388008
35.7482,-2.9742,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.7482-02.9742,ok,0.01365518756210804
35.75934,-3.18055,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.7593-03.1806,ok,0.013746488839387894
35.78208,-5.46604,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.7821-05.4660,ok,0.010509487241506577
35.8141,-6.48505,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.8141-06.4851,ok,0.015153294429183006
35.82553,-3.06274,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.8255-03.0627,ok,0.016027813777327538
35.8938,1.1099,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.8938+01.1099,ok,0.03795507177710533
35.89564,-3.07797,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.8956-03.0780,ok,0.014040045440196991
35.94227,-5.5718,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.9423-05.5718,ok,0.017949452623724937
35.99116,-6.77121,Sonnenfeld2020_SuGOHI_VI,True,DESI-035.9912-06.7712,ok,0.010432388633489609
36.0038,-3.7738,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.0038-03.7738,ok,0.009515327401459217
36.0432,-3.60148,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.0432-03.6015,ok,0.014156459830701351
36.06379,-3.7417,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.0638-03.7417,ok,0.01560155302286148
36.09307,-1.82958,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.0931-01.8296,ok,0.014033385552465916
36.11082,-3.62592,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.1108-03.6259,ok,0.011017545126378536
36.11946,-5.20867,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.1195-05.2087,ok,0.011807331815361977
36.20964,-2.2515,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.2096-02.2515,ok,0.010507536120712757
36.2374,-3.8087,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.2374-03.8087,ok,0.008400468155741692
36.29601,-4.9093,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.2960-04.9093,ok,0.07279568165540695
36.3797,-4.2091,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.3797-04.2091,ok,0.007378188893198967
36.3888,-5.5346,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.3888-05.5346,ok,0.022374510765075684
36.40302,-4.25497,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.4030-04.2550,ok,0.010483773425221443
36.43982,-2.60506,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.4398-02.6051,ok,0.004971761722117662
36.5444,-4.33656,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.5444-04.3366,ok,0.018380722030997276
36.55758,-4.6718,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.5576-04.6718,ok,0.014923528768122196
36.59273,-4.42269,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.5927-04.4227,ok,0.00642632320523262
36.6241,-2.68,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.6241-02.6800,ok,0.046075377613306046
36.63679,-4.76308,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.6368-04.7631,ok,0.00917690061032772
36.68425,-6.24393,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.6842-06.2439,ok,0.010902134701609612
36.77,-3.12297,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.7700-03.1230,ok,0.02254869043827057
36.86058,-2.36447,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.8606-02.3645,ok,0.030393218621611595
36.9,-2.1978,Sonnenfeld2020_SuGOHI_VI,True,DESI-036.9000-02.1978,ok,0.009173020720481873
37.0122,-2.2004,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.0122-02.2004,ok,0.07616361975669861
37.0235,-5.2926,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.0235-05.2926,ok,0.053865186870098114
37.14201,-5.99684,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.1420-05.9968,ok,0.008805463090538979
37.16696,-4.31227,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.1670-04.3123,ok,0.011452463455498219
37.17301,-5.0014,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.1730-05.0014,ok,0.008427681401371956
37.1721,-6.2913,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.1721-06.2913,ok,0.01114970725029707
37.18171,-5.2957,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.1817-05.2957,ok,0.03382840007543564
37.205,-2.6256,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.2050-02.6256,ok,0.020106200128793716
37.2687,-6.3271,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.2687-06.3271,ok,0.07944796234369278
37.2985,-5.9873,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.2985-05.9873,ok,0.012513358145952225
37.31531,-6.15067,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.3153-06.1507,ok,0.0648101270198822
37.37708,-3.64347,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.3771-03.6435,ok,0.012329114601016045
37.39922,-1.37864,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.3992-01.3786,ok,0.011486965231597424
37.4663,-6.2963,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.4663-06.2963,ok,0.027120929211378098
37.46898,-6.29481,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.4690-06.2948,ok,0.008223115466535091
37.5237,-2.7209,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.5237-02.7209,ok,0.011867721565067768
37.52283,-5.68315,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.5228-05.6832,ok,0.0738864541053772
37.53298,-5.3321,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.5330-05.3321,ok,0.009822986088693142
37.536,-5.6773,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.5360-05.6773,ok,0.015330461785197258
37.57044,-2.74575,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.5704-02.7458,ok,0.014238712377846241
37.598,-2.8846,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.5980-02.8846,ok,0.01399107463657856
37.618,-2.3392,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.6180-02.3392,ok,0.023842623457312584
37.64328,-2.69822,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.6433-02.6982,ok,0.016623899340629578
37.65888,-1.88026,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.6589-01.8803,ok,0.02802032046020031
37.66228,-5.00357,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.6623-05.0036,ok,0.03099769912660122
37.68517,-1.74537,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.6852-01.7454,ok,0.010155142284929752
37.7003,-1.9841,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.7003-01.9841,ok,0.008073803037405014
37.71348,-2.16369,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.7135-02.1637,ok,0.21624211966991425
37.7528,-2.50577,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.7528-02.5058,ok,0.006681617349386215
37.7516,-6.3608,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.7516-06.3608,ok,0.005203000269830227
37.76161,-4.72003,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.7616-04.7200,ok,0.006394918076694012
37.76462,-2.18061,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.7646-02.1806,ok,0.009472527541220188
37.7666,-7.2691,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.7666-07.2691,ok,0.10812893509864807
37.84439,-5.38629,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.8444-05.3863,ok,0.008376560173928738
37.8766,2.8793,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.8766+02.8793,ok,0.035231441259384155
37.88996,-4.41711,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.8900-04.4171,ok,0.12184463441371918
37.89611,-1.63036,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.8961-01.6304,ok,0.007007772568613291
37.897,-2.88954,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.8970-02.8895,ok,0.017945870757102966
37.8969,-3.03134,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.8969-03.0313,ok,0.05123593285679817
37.9215,-4.8826,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.9215-04.8826,ok,0.1080642119050026
37.93256,-3.03577,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.9326-03.0358,ok,0.006221839226782322
37.9442,-2.2058,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.9442-02.2058,ok,0.007366059813648462
37.95423,-3.17265,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.9542-03.1726,ok,0.010811896063387394
37.9617,-2.0858,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.9617-02.0858,ok,0.009283337742090225
37.96778,-2.69495,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.9678-02.6949,ok,0.006879120133817196
37.96712,-5.87586,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.9671-05.8759,ok,0.008580449968576431
37.99427,-3.32659,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.9943-03.3266,fail:,0.0
37.99638,-3.33033,Sonnenfeld2020_SuGOHI_VI,True,DESI-037.9964-03.3303,fail:,0.0
38.07238,-2.28437,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.0724-02.2844,fail:,0.0
38.07706,-1.35109,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.0771-01.3511,fail:,0.0
38.2077,-3.3905,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.2077-03.3905,fail:,0.0
38.23908,-5.25436,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.2391-05.2544,fail:,0.0
38.26246,-4.70683,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.2625-04.7068,ok,0.011936153285205364
38.26598,-2.35128,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.2660-02.3513,ok,0.011087574996054173
38.2641,-2.52544,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.2641-02.5254,ok,0.014346827752888203
38.2732,-2.4766,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.2732-02.4766,ok,0.01636457070708275
38.27945,-4.64396,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.2794-04.6440,ok,0.010287420824170113
38.2855,-5.6564,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.2855-05.6564,ok,0.015987832099199295
38.31199,-2.73125,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.3120-02.7313,ok,0.04321206733584404
38.3443,-2.0918,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.3443-02.0918,ok,0.01635473035275936
38.35451,-5.51767,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.3545-05.5177,ok,0.022399848327040672
38.36178,-2.47396,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.3618-02.4740,ok,0.011850040405988693
38.4039,-5.7598,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.4039-05.7598,ok,0.0239280853420496
38.4162,-5.5134,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.4162-05.5134,ok,0.024495111778378487
38.46792,-3.07696,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.4679-03.0770,ok,0.006494069937616587
38.53485,-3.97833,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.5348-03.9783,ok,0.1479376256465912
38.58277,-3.33161,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.5828-03.3316,ok,0.012946617789566517
38.6842,-3.59454,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.6842-03.5945,ok,0.00863219890743494
38.69877,-4.21157,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.6988-04.2116,ok,0.01849566027522087
38.70183,-3.81814,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.7018-03.8181,ok,0.02087578922510147
38.7007,-5.19124,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.7007-05.1912,ok,0.09931527078151703
38.8021,-3.3638,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.8021-03.3638,ok,0.025056099519133568
38.812,-4.31523,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.8120-04.3152,ok,0.01433645747601986
38.90924,-6.56835,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.9092-06.5683,ok,0.06550904363393784
38.91928,-4.03282,Sonnenfeld2020_SuGOHI_VI,True,DESI-038.9193-04.0328,ok,0.03491482883691788
39.10222,-4.46306,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.1022-04.4631,ok,0.008859180845320225
39.12163,-6.0804,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.1216-06.0804,ok,0.00768889207392931
39.15541,-3.5389,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.1554-03.5389,ok,0.03491171821951866
39.2303,-2.61556,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.2303-02.6156,ok,0.013425870798528194
39.28162,-2.59368,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.2816-02.5937,ok,0.012667362578213215
39.3079,-6.7406,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.3079-06.7406,ok,0.04466119408607483
39.3449,-6.6257,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.3449-06.6257,ok,0.02125183306634426
39.39084,-5.17104,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.3908-05.1710,ok,0.02106303721666336
39.4203,-3.07966,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.4203-03.0797,ok,0.010746478103101254
39.42628,-5.45887,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.4263-05.4589,ok,0.019464487209916115
39.43478,-5.40654,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.4348-05.4065,ok,0.028784604743123055
39.44946,-5.4678,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.4495-05.4678,ok,0.026810549199581146
39.49803,-3.11611,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.4980-03.1161,ok,0.018491290509700775
39.57402,-5.76542,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.5740-05.7654,ok,0.01822795532643795
39.5868,-2.7163,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.5868-02.7163,ok,0.202009916305542
39.5987,-3.8031,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.5987-03.8031,ok,0.04463840648531914
39.62262,-6.42858,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.6226-06.4286,ok,0.017495205625891685
39.63479,-4.70745,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.6348-04.7074,ok,0.009260469116270542
39.63577,-4.93354,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.6358-04.9335,ok,0.02437622658908367
39.64173,-5.82764,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.6417-05.8276,ok,0.034804053604602814
39.6814,-5.6273,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.6814-05.6273,ok,0.23397986590862274
39.87096,-4.32319,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.8710-04.3232,ok,0.012364999391138554
39.91065,-3.9383,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.9106-03.9383,ok,0.01213760580867529
39.9235,-4.6282,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.9235-04.6282,ok,0.017656996846199036
39.9261,-1.4631,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.9261-01.4631,ok,0.029081501066684723
39.9713,-1.5822,Sonnenfeld2020_SuGOHI_VI,True,DESI-039.9713-01.5822,ok,0.04114276543259621
127.98016,2.07842,Sonnenfeld2020_SuGOHI_VI,True,DESI-127.9802+02.0784,ok,0.021318145096302032
128.29832,2.75366,Sonnenfeld2020_SuGOHI_VI,True,DESI-128.2983+02.7537,ok,0.015252942219376564
128.4087,3.5932,Sonnenfeld2020_SuGOHI_VI,True,DESI-128.4087+03.5932,ok,0.5070008635520935
128.54042,-0.28161,Sonnenfeld2020_SuGOHI_VI,True,DESI-128.5404-00.2816,ok,0.053750209510326385
128.6903,3.3466,Sonnenfeld2020_SuGOHI_VI,True,DESI-128.6903+03.3466,ok,0.03708254173398018
128.8815,3.8789,Sonnenfeld2020_SuGOHI_VI,True,DESI-128.8815+03.8789,ok,0.015075663104653358
128.90981,2.41786,Sonnenfeld2020_SuGOHI_VI,True,DESI-128.9098+02.4179,ok,0.017307229340076447
129.22549,1.03124,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.2255+01.0312,ok,0.014541840180754662
129.25793,0.72497,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.2579+00.7250,ok,0.010217543691396713
129.27186,-0.07828,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.2719-00.0783,ok,0.12077941000461578
129.3591,1.9443,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.3591+01.9443,ok,0.026761293411254883
129.4399,1.384,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.4399+01.3840,ok,0.06132698804140091
129.43995,1.46335,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.4400+01.4633,ok,0.020639760419726372
129.5751,0.9816,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.5751+00.9816,ok,0.09641887992620468
129.7372,2.1475,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.7372+02.1475,ok,0.03794093430042267
129.7477,2.4832,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.7477+02.4832,ok,0.032473400235176086
129.75618,2.60302,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.7562+02.6030,ok,0.07492147386074066
129.7663,-1.2509,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.7663-01.2509,ok,0.020721392706036568
129.77741,-3e-05,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.7774-00.0000,ok,0.012360231950879097
129.79166,1.70394,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.7917+01.7039,ok,0.017037328332662582
129.8766,2.1735,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.8766+02.1735,ok,0.02382117696106434
129.889,-1.679,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.8890-01.6790,ok,0.06842972338199615
129.9097,0.1008,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.9097+00.1008,ok,0.13644830882549286
129.9138,2.4758,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.9138+02.4758,ok,0.021258942782878876
129.9293,0.79466,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.9293+00.7947,ok,0.15670159459114075
129.98521,2.10901,Sonnenfeld2020_SuGOHI_VI,True,DESI-129.9852+02.1090,ok,0.029698442667722702
130.0109,-0.4585,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.0109-00.4585,ok,0.043784916400909424
130.0968,1.7004,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.0968+01.7004,ok,0.010666330344974995
130.1687,-0.50088,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.1687-00.5009,ok,0.02453865297138691
130.2474,1.5971,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.2474+01.5971,ok,0.014515300281345844
130.25923,0.73826,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.2592+00.7383,ok,0.014135274104773998
130.27628,1.72911,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.2763+01.7291,ok,0.04024549573659897
130.2837,1.5626,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.2837+01.5626,ok,0.009807353839278221
130.28903,1.49656,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.2890+01.4966,ok,0.02807406149804592
130.3019,0.4605,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.3019+00.4605,ok,0.025372331961989403
130.32729,-0.70345,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.3273-00.7035,ok,0.4674180746078491
130.3737,0.4473,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.3737+00.4473,ok,0.016762426123023033
130.45014,-1.00022,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.4501-01.0002,ok,0.010260202921926975
130.5048,-0.3941,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.5048-00.3941,ok,0.02104557305574417
130.54646,1.64324,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.5465+01.6432,ok,0.04244124889373779
130.5911,1.6406,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.5911+01.6406,ok,0.03707877919077873
130.60223,0.97614,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.6022+00.9761,ok,0.009020378813147545
130.68837,-0.13888,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.6884-00.1389,ok,0.024864284321665764
130.69905,1.69674,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.6990+01.6967,ok,0.013273753225803375
130.81383,0.62702,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.8138+00.6270,ok,0.009944644756615162
130.82684,3.1742,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.8268+03.1742,ok,0.4582107663154602
130.97214,0.37499,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.9721+00.3750,ok,0.02313998155295849
130.9902,0.6173,Sonnenfeld2020_SuGOHI_VI,True,DESI-130.9902+00.6173,ok,0.046085063368082047
131.1133,-0.1831,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.1133-00.1831,ok,0.11798794567584991
131.1877,1.63982,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.1877+01.6398,ok,0.018816055729985237
131.2043,1.0006,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.2043+01.0006,ok,0.049468908458948135
131.33755,1.2238,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.3375+01.2238,ok,0.012094843201339245
131.35847,1.14653,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.3585+01.1465,ok,0.05097486078739166
131.39227,2.67445,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.3923+02.6745,ok,0.01196907740086317
131.40025,-0.08246,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.4002-00.0825,ok,0.013455912470817566
131.4467,-0.4007,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.4467-00.4007,ok,0.09257064759731293
131.5818,0.74848,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.5818+00.7485,ok,0.00869485829025507
131.6624,-1.8286,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.6624-01.8286,ok,0.024047797545790672
131.6977,4.768,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.6977+04.7680,ok,0.06283734738826752
131.75294,-0.60745,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.7529-00.6075,ok,0.3910076916217804
131.8716,1.5141,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.8716+01.5141,ok,0.46767905354499817
131.96002,0.70295,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.9600+00.7029,ok,0.015650320798158646
131.99773,1.81395,Sonnenfeld2020_SuGOHI_VI,True,DESI-131.9977+01.8139,fail:,0.0
132.11401,-0.77247,Sonnenfeld2020_SuGOHI_VI,True,DESI-132.1140-00.7725,fail:,0.0
132.11689,2.37433,Sonnenfeld2020_SuGOHI_VI,True,DESI-132.1169+02.3743,fail:,0.0
132.18105,1.42354,Sonnenfeld2020_SuGOHI_VI,True,DESI-132.1810+01.4235,fail:,0.0
132.23768,-0.11821,Sonnenfeld2020_SuGOHI_VI,True,DESI-132.2377-00.1182,fail:,0.0
