index,Ra,Dec,ref,klc_dup
548,15.285101890563965,-2.724870681762696,Talbot,1
549,15.29914,0.16731,Huang et al. 2020a,1
550,15.304814,-23.45173,Stein21,1
11027,15.3225,-31.4911,Storfer 2023,2
552,15.347883224487305,-5.474836826324463,Talbot,1
553,15.3533,-17.019170000000003,Huang et al. 2020a,1
11029,15.35419009,-48.69054082,Storfer 2023,2
555,15.35936,-29.79685,Petrillo et al. 2019,1
556,15.36276,-0.90787,Huang et al. 2020a,1
557,15.36604,-33.72201,Jacobs et al. 2019b,1
11031,15.37797307,-32.594638,Storfer 2023,2
559,15.3792,-3.3438,Huang et al. 2020a,1
560,15.3813,0.5701,Huang et al. 2020a,1
561,15.40985,-41.33456,Diehl et al. 2017,1
562,15.41355,-47.22549,Diehl et al. 2017,1
563,15.44151,3.23993,Huang et al. 2020a,1
564,15.4610595703125,6.323830604553223,Talbot,1
565,15.479166666666664,-13.688611111111117,Canameras et al. 2020,1
566,15.483179,23.449379,Stein21,1
567,15.488588,-20.520935,Stein21,1
568,15.49182,-49.29394,Jacobs et al. 2019b,1
569,15.49593,-31.59905,Petrillo et al. 2019,1
9186,15.4982,-21.4487,Huang 2022,2
571,15.506659,2.901355,SuGOHI8,1
572,15.51229,-15.00786,Jacobs et al. 2019b,1
573,15.54271,-29.974390000000003,Petrillo et al. 2019,1
574,15.543029999999998,-0.3184,Huang et al. 2020a,1
575,15.56818,26.424822,Stein21,1
576,15.57214,-33.632490000000004,Petrillo et al. 2019,1
577,15.5823,-34.06263,Petrillo et al. 2019,1
578,15.59256,-33.86502,Petrillo et al. 2019,1
579,15.62009,-0.42067,Huang et al. 2020a,1
580,15.63024,-33.61439,Petrillo et al. 2019,1
581,15.65306,-0.09633,Huang et al. 2020a,1
582,15.65327,-44.66866,Diehl et al. 2017,1
583,15.65524,-30.58582,Petrillo et al. 2019,1
584,15.655507,-15.3585005,Stein21,1
585,15.65959,1.98243,Jacobs et al. 2019b,1
586,15.7134,-31.07755,Petrillo et al. 2019,1
587,15.732487678527832,15.389898300170898,Talbot,1
9187,15.7396,-29.1895,Huang 2022,2
589,15.77502,-43.381440000000005,Jacobs et al. 2019b,1
590,15.80704,-17.75309,Huang et al. 2020a,1
591,15.8163,0.0822,SuGOHI5 DECaLS,1
592,15.833679,-22.569459,ODonnell22,1
593,15.834611,0.7318889,Stein21,1
594,15.83985996246338,-1.0367262363433838,Talbot,1
11039,15.95135622,-38.46033274,Storfer 2023,2
596,15.96686,-18.02711,Huang et al. 2020a,1
597,15.98308,0.31871,Huang et al. 2020a,1
598,16.054046630859375,20.79354476928711,Talbot,1
599,16.09836,-53.69944,Diehl et al. 2017,1
600,16.11608,-34.14795,Petrillo et al. 2019,1
601,16.119535446166992,-4.755872249603272,Talbot,1
602,16.14388,-0.51847,Huang et al. 2020a,1
603,16.1452,3.903,Wong21,1
604,16.150660000000002,-0.57802,Huang et al. 2020a,1
605,16.17628,-2.44913,Huang et al. 2020a,1
606,16.185633,-19.025639,Stein21,1
607,16.18894,-0.58085,Huang et al. 2020a,1
608,16.20315,-0.62263,Huang et al. 2020a,1
609,16.21195,0.42073,Huang et al. 2020a,1
610,16.2307,0.0601,SuGOHI5,1
611,16.24869,-45.60174,Diehl et al. 2017,1
612,16.29208,-18.38948,Huang et al. 2020a,1
613,16.29949,-0.06899,Huang et al. 2020a,1
614,16.317,1.4392,SuGOHI5,1
615,16.32004,0.91626,Huang et al. 2020a,1
616,16.33185,1.7490400000000002,Jacobs et al. 2019b Huang et al. 2020a,1
617,16.33253,-33.93077,Petrillo et al. 2019,1
618,16.37603759765625,19.728395462036133,Talbot,1
619,16.37624,-29.8803,Jacobs et al. 2019b,1
620,16.38661766052246,8.90911865234375,Talbot,1
621,16.3969,0.1169,Huang et al. 2020a,1
11043,16.4186,-39.6573,Storfer 2023,3
623,16.4499,-50.971070000000005,Diehl et al. 2017,1
624,16.45017,-37.42846,Jacobs et al. 2019b,1
625,16.46254,2.86137,Huang et al. 2020a,1
626,16.46984,-35.34192,Li21,1
627,16.471353,-5.571992,Rojas21,1
628,16.48832,-0.17744,Huang et al. 2020a,1
11046,16.48942478,-39.60218799,Storfer 2023,2
10428,16.49308262,-34.23827684,Storfer 2023,2
631,16.4942,-45.40159,Diehl et al. 2017,1
632,16.513657,-30.09764,Stein21,1
633,16.51807,-49.13694,Diehl et al. 2017,1
634,16.52298,0.5463,Huang et al. 2020a,1
635,16.5306,-33.83204,Petrillo et al. 2019,1
636,16.53554,-0.2138699999999999,Huang et al. 2020a,1
637,16.56379,1.7434,Shu22,1
638,16.57242,-53.92721,Diehl et al. 2017,1
639,16.65219,-1.00258,Shu22,1
640,16.673124313354492,4.389644622802734,Talbot,1
641,16.67529,-34.40028,Petrillo et al. 2019,1
642,16.71496,-62.97051,Jacobs et al. 2019b,1
643,16.746389999999998,-44.53373,Jacobs et al. 2019b,1
644,16.752628326416016,-3.2030813694000244,Talbot,1
645,16.759724,-6.2773604,Stein21,1
646,16.7735,2.14793,Canameras22,1
647,16.7876,1.2914,SuGOHI5 DECaLS,1
648,16.78855,-0.3179,Shu22,1
649,16.80094,-16.857960000000002,Huang et al. 2020a,1
650,16.85539,-0.73198,Huang et al. 2020a,1
651,16.85973,3.21361,Huang et al. 2020a,1
652,16.87787,0.15571,Shu22,1
653,16.911678314208984,10.68127155303955,Talbot,1
654,16.916527,-36.154224,Stein21,1
655,16.91989,-5.3919,Huang et al. 2020a,1
656,16.922810000000002,-3.86796,Huang et al. 2020a,1
657,16.93494987487793,6.746208190917969,Talbot,1
658,16.94317,1.2221,Shu22,1
659,16.9681,2.3132,SuGOHI5,1
660,16.96818,0.35668,Huang et al. 2020a,1
661,16.96953,-14.44798,Huang et al. 2020a,1
662,16.99012,1.47583,Shu22,1
663,17.02972,-3.57957,Huang et al. 2020a,1
664,17.06532,-34.45714,Petrillo et al. 2019,1
665,17.070833333333333,-14.307222222222224,Canameras et al. 2020,1
666,17.08297,-29.658690000000004,Petrillo et al. 2019,1
667,17.111823,-26.3387,Rojas21,1
668,17.145788192749023,-0.2215912342071533,Talbot,1
669,17.175093,6.4121027,Stein21,1
670,17.202177,-31.876516,Stein21,1
671,17.20611,-56.727314,Stein21,1
672,17.231035,-28.03187,Stein21,1
673,17.23622,-17.92411,Huang et al. 2020a,1
674,17.24457,-31.40892,Petrillo et al. 2019,1
675,17.294520000000002,-4.91948,Jacobs et al. 2019b,1
676,17.3293,1.8917,SuGOHI5,1
677,17.381063,13.333031,Stein21,1
678,17.3869,-33.82333,Petrillo et al. 2019,1
679,17.39986,-31.16004,Petrillo et al. 2019,1
680,17.43502,-14.66002,Huang et al. 2020a,1
681,17.461387634277344,3.8691794872283936,Talbot,1
682,17.46945,-33.59256,Jacobs et al. 2019b,1
683,17.52396,-2.5417400000000003,Huang et al. 2020a,1
684,17.537470000000006,-31.78586,Petrillo et al. 2019,1
685,17.5628,0.02829,Canameras22,1
686,17.5715,-26.8684,Jacobs et al. 2019b,1
11057,17.57584581,19.63861809,Storfer 2023,2
688,17.57801,-24.380287,Stein21,1
689,17.589874267578125,7.058976650238037,Talbot,1
690,17.645914,-15.354332,Stein21,1
691,17.648787,8.68604,Stein21,1
692,17.67165,-32.42941,Petrillo et al. 2019,1
693,17.708333333333332,-8.1625,Canameras et al. 2020,1
694,17.751665115356445,4.147510528564453,Talbot,1
695,17.807371,1.0525776,Stein21,1
696,17.8247,-32.00523,Petrillo et al. 2019,1
697,17.832415,36.918446,Savary22,1
698,17.8625,10.984444444444444,Canameras et al. 2020,1
699,17.889034,-24.902649,Stein21,1
700,17.95326,-34.38149,Petrillo et al. 2019,1
701,17.9534,-0.018,SuGOHI5,1
702,17.995527,-39.12831,Stein21,1
703,18.04145,0.1861,Huang et al. 2020a,1
704,18.04309844970703,6.182116508483887,Talbot,1
705,18.07535,-4.58298,Jacobs et al. 2019b Huang et al. 2020a Jacobs et al. 2019b,1
706,18.106874465942383,2.8846797943115234,Talbot,1
707,18.1073,-0.3797,SuGOHI5,1
708,18.10742,2.37726,Huang et al. 2020a,1
709,18.1168,1.28199,Canameras22,1
710,18.17065,-33.13971,Petrillo et al. 2019,1
711,18.17142,-19.04563,Jacobs et al. 2019b Huang et al. 2020a Jacobs et al. 2019b,1
11063,18.17450729,-55.16472025,Storfer 2023,2
713,18.19228,-34.15278,Petrillo et al. 2019,1
714,18.1975,0.8818,SuGOHI5,1
715,18.21888,-33.90538,Petrillo et al. 2019,1
716,18.2496,0.7886,SuGOHI5,1
12338,18.252396,2.846168,BELLSG,2
718,18.25476,-3.72102,Huang et al. 2020a,1
719,18.2679,0.83213,Shu22,1
720,18.302078,25.084242,Stein21,1
721,18.3292236328125,28.50286102294922,Talbot,1
722,18.38407,-30.8492,Petrillo et al. 2019,1
11065,18.38966715,-38.22025939,Storfer 2023,2
724,18.40395,-18.99417,Huang et al. 2020a,1
725,18.47008,3.49684,Huang et al. 2020a,1
726,18.487911224365234,3.551898717880249,Talbot,1
727,18.48794,-29.4109,Jacobs et al. 2019b,1
728,18.49069,-32.50571,Petrillo et al. 2019,1
729,18.53489,-36.22043,Jacobs et al. 2019b,1
730,18.561428,-2.099786,Stein21,1
731,18.563358,-53.06492,Stein21,1
732,18.576235,-25.946394,Stein21,1
733,18.59583333333333,-10.201666666666666,Canameras et al. 2020,1
734,18.6207,2.8903,SuGOHI5,1
735,18.62312,-30.77813,Petrillo et al. 2019,1
736,18.63053131103516,-2.486876964569092,Talbot,1
737,18.640535,-23.463194,Stein21,1
738,18.68039,-41.39907,Diehl et al. 2017,1
739,18.693281,2.7088406,Stein21,1
740,18.7343,-31.12801,Petrillo et al. 2019,1
741,18.73845,-31.35251,Petrillo et al. 2019,1
742,18.78656959533692,20.371658325195312,Talbot,1
743,18.84148,-30.84428,Petrillo et al. 2019,1
744,18.87535,-31.82044,Petrillo et al. 2019,1
745,18.90833333333333,-30.26361111111111,Canameras et al. 2020,1
746,18.92008,-35.33872,Jacobs et al. 2019b,1
747,18.98830795288086,5.553275108337402,Talbot,1
748,18.98918,-32.32113,Petrillo et al. 2019,1
749,19.0011,2.47536,Shu22,1
750,19.00718688964844,0.1955879926681518,Talbot,1
751,19.03047,-28.20691,Jacobs et al. 2019b,1
752,19.08862,-30.25257,Petrillo et al. 2019,1
753,19.105076,-49.916008,Stein21,1
754,19.13478,-33.08319,Petrillo et al. 2019,1
755,19.15662,-50.77535,Diehl et al. 2017,1
756,19.19208,-33.76894,Petrillo et al. 2019,1
757,19.19494,-24.61724,Jacobs et al. 2019b,1
758,19.20388,-0.51725,Shu22,1
759,19.23399,-29.32333,Petrillo et al. 2019,1
760,19.34539031982422,-1.183637022972107,Talbot,1
761,19.38473,-33.26644,Petrillo et al. 2019,1
762,19.3902645111084,17.86433982849121,Talbot,1
10275,19.42979809,-48.70965833,Storfer 2023,2
764,19.466110229492188,-0.2772741019725799,Talbot,1
765,19.47148,-31.85513,Petrillo et al. 2019,1
766,19.48697,-24.47351,Jacobs et al. 2019b,1
767,19.4934,-30.44612,Petrillo et al. 2019,1
768,19.494770000000003,-5.45492,Jacobs et al. 2019b Huang et al. 2020a Jacobs et al. 2019b,1
11079,19.50042197,11.05523578,Storfer 2023,2
770,19.504350662231445,8.888163566589355,Talbot,1
771,19.5136,-31.88462,Petrillo et al. 2019,1
772,19.51557,-28.86438,Petrillo et al. 2019,1
11081,19.52439956,-56.63117327,Storfer 2023,2
774,19.5375,3.304444444444444,Canameras et al. 2020,1
11083,19.58847711,-13.53404194,Storfer 2023,2
776,19.6559,1.84779,Shu22,1
777,19.66181,-5.44411,Huang et al. 2020a,1
10276,19.6775,-61.9369,Storfer 2023,2
779,19.7436580657959,1.238572359085083,Talbot,1
780,19.77356,-28.68702,Petrillo et al. 2019,1
781,19.84587,-29.34212,Petrillo et al. 2019,1
782,19.85811,-33.94951,Petrillo et al. 2019,1
783,19.8624,1.2347,SuGOHI5,1
784,19.876686,-44.137653,Stein21,1
785,19.89221,-30.61063,Petrillo et al. 2019,1
786,19.89763,-12.82535,Huang et al. 2020a,1
787,19.90391,-31.09028,Petrillo et al. 2019,1
788,19.91277,-59.06229,Stein21,1
789,19.94356918334961,-2.7307441234588623,Talbot,1
790,19.95133,-29.13972,Petrillo et al. 2019,1
791,19.954975128173828,1.030885100364685,Talbot,1
792,19.97589,13.542879,Stein21,1
793,20.04071,-11.348333,Stein21,1
794,20.069562911987305,30.43148231506348,Talbot,1
795,20.07064,-30.79788,Petrillo et al. 2019,1
796,20.075568,0.190486,SuGOHI8,1
797,20.10187149047852,6.823163986206055,Talbot,1
798,20.10736,-18.33381,Jacobs et al. 2019b,1
799,20.13592,-30.392640000000004,Petrillo et al. 2019,1
800,20.17597,-51.73141,Jacobs et al. 2019b Diehl et al. 2017,1
801,20.19917,-28.79107,Petrillo et al. 2019,1
802,20.21765,-15.40024,Jacobs et al. 2019b,1
803,20.21825,-31.481140000000003,Petrillo et al. 2019,1
804,20.25145,-30.4231,Petrillo et al. 2019,1
805,20.253189086914062,4.77433967590332,Talbot,1
806,20.27263,-0.38105,Shu22,1
807,20.2893,-24.51592,Jacobs et al. 2019b,1
808,20.29754,-32.384570000000004,Petrillo et al. 2019,1
809,20.34769,-33.85981,Petrillo et al. 2019,1
810,20.35171,0.16543,Huang et al. 2020a,1
811,20.36117,-44.99459,Diehl et al. 2017,1
812,20.36913299560547,17.98920249938965,Talbot,1
813,20.44706,-28.75272,Petrillo et al. 2019,1
814,20.452398,-18.132006,Stein21,1
815,20.47003,-34.11674,Petrillo et al. 2019,1
816,20.47116,-17.927410000000002,Huang et al. 2020a,1
817,20.479902,-18.652456,Stein21,1
818,20.48586,-28.8198,Petrillo et al. 2019,1
819,20.50437,-58.62184,Jacobs et al. 2019b Diehl et al. 2017,1
820,20.52727,-4.81174,Huang et al. 2020a,1
821,20.57677,-30.7646,Petrillo et al. 2019,1
10440,20.61367331,-36.90740852,Storfer 2023,2
823,20.61802,-27.8613,Petrillo et al. 2019,1
824,20.64059,-28.99001,Petrillo et al. 2019,1
825,20.64334,-30.0708,Petrillo et al. 2019,1
826,20.64975,-30.62364,Petrillo et al. 2019,1
827,20.67203,-29.2129,Petrillo et al. 2019,1
828,20.69444,-27.55613,Li21,1
829,20.70588,-32.281,Petrillo et al. 2019,1
830,20.72905731201172,30.48126220703125,Talbot,1
831,20.74977,-54.95782,Diehl et al. 2017,1
832,20.75982,-13.22273,Huang et al. 2020a,1
833,20.785,1.1743,Wong21,1
834,20.785755,-18.729753,Stein21,1
11096,20.79570014,-48.35626072,Storfer 2023,2
836,20.91379,-29.181040000000007,Petrillo et al. 2019,1
837,20.92202,-31.97581,Petrillo et al. 2019,1
838,20.93636,-29.155579,Stein21,1
839,20.95954,-52.44416,Diehl et al. 2017,1
840,21.0106,-0.76648,Shu22,1
841,21.02064,-30.8456,Petrillo et al. 2019,1
842,21.021,-34.46076,Petrillo et al. 2019,1
843,21.0477,2.8654,Wong21,1
844,21.08599,-24.02993,Jacobs et al. 2019b,1
845,21.11886,-29.31561,Jacobs et al. 2019b,1
846,21.13009,-52.11745,Jacobs et al. 2019b,1
847,21.17193,-1.95944,Jacobs et al. 2019b,1
848,21.19901,-34.07325,Petrillo et al. 2019,1
849,21.22109,-14.71738,Jacobs et al. 2019b,1
850,21.22401,-34.373740000000005,Petrillo et al. 2019,1
851,21.23890686035156,15.18949031829834,Talbot,1
852,21.26461,-36.76638,Jacobs et al. 2019b,1
853,21.30328750610352,22.9553451538086,Talbot,1
854,21.32309341430664,-1.1970322132110596,Talbot,1
11099,21.35646726,-13.03098525,Storfer 2023,2
856,21.362005,-61.6441,Stein21,1
857,21.38456153869629,10.447273254394531,Talbot,1
858,21.389652252197266,-4.204147815704346,Talbot,1
859,21.38994,-41.70499,Jacobs et al. 2019b Diehl et al. 2017,1
860,21.39571189880371,22.28540229797364,Talbot,1
861,21.47881317138672,17.916852951049805,Talbot,1
862,21.49388,0.28713,Shu22,1
863,21.5286,2.5833,SuGOHI5,1
864,21.54392,-0.58831,Huang et al. 2020a,1
865,21.54952,-13.27835,Jacobs et al. 2019b,1
866,21.552940368652344,8.017035484313965,Talbot,1
867,21.56907,-30.50506,Petrillo et al. 2019,1
868,21.6021,-0.63916,Shu22,1
869,21.61307,-34.0445,Petrillo et al. 2019,1
870,21.647991,4.526526,Stein21,1
871,21.656494,16.35075,Stein21,1
872,21.66229820251465,30.044771194458008,Talbot,1
873,21.662918,-34.967102,Stein21,1
874,21.68207,-29.39043,Petrillo et al. 2019,1
875,21.69769,-28.80421,Petrillo et al. 2019,1
876,21.77275,-27.74967,Petrillo et al. 2019,1
877,21.80208,-31.12038,Petrillo et al. 2019,1
878,21.81281,-31.64079000000001,Petrillo et al. 2019,1
879,21.81908,-33.36483,Petrillo et al. 2019,1
880,21.83346176147461,-4.103847503662109,Talbot,1
881,21.836565,22.621656,Stein21,1
882,21.8474,1.3026,SuGOHI5,1
883,21.85179,-5.75598,Huang et al. 2020a,1
884,21.86093,-32.79685,Petrillo et al. 2019,1
885,21.88978385925293,-8.09127140045166,Talbot,1
886,21.92292,-28.11041,Petrillo et al. 2019,1
887,21.953813552856445,-4.925583362579346,Talbot,1
888,21.96366,0.09749,Huang et al. 2020a,1
889,21.97158,-45.54274,Jacobs et al. 2019b,1
890,22.05267000000001,-29.53452,Petrillo et al. 2019,1
891,22.09254,-29.612990000000003,Petrillo et al. 2019,1
892,22.14375,-29.091990000000006,Petrillo et al. 2019,1
893,22.145397186279297,17.841230392456055,Talbot,1
894,22.23240852355957,21.369543075561523,Talbot,1
895,22.251122,-5.5758286,Stein21,1
896,22.251442,-30.554825,Stein21,1
897,22.2775,0.64851,Canameras22,1
898,22.294377,-16.684065,ODonnell22,1
899,22.33894,0.65466,Huang et al. 2020a,1
900,22.38341,-11.70389,Jacobs et al. 2019b,1
8979,22.3887,-15.1097,Huang 2022,2
902,22.42498,-27.87664,Petrillo et al. 2019,1
903,22.42969,-30.11464,Petrillo et al. 2019,1
904,22.45370864868164,-4.5000081062316895,Talbot,1
905,22.4562,-31.34715,Petrillo et al. 2019,1
906,22.45725,-30.40705,Petrillo et al. 2019,1
907,22.465014,-10.959306,Stein21,1
908,22.4759,0.63361,Canameras22,1
909,22.47713279724121,22.23455810546875,Talbot,1
910,22.48437690734864,19.92523765563965,Talbot,1
911,22.500881,-29.267897,Stein21,1
10278,22.51206743,-37.74941171,Storfer 2023,2
913,22.60423851013184,33.44651794433594,Talbot,1
10447,22.61042637,-15.33695806,Storfer 2023,2
915,22.6289,-30.45799,Petrillo et al. 2019,1
916,22.64092445373535,26.210119247436523,Talbot,1
917,22.683629989624023,0.6521599888801575,Talbot,1
918,22.706923,-42.811337,Stein21,1
919,22.7106,-16.002370000000003,Jacobs et al. 2019b Huang et al. 2020a Jacobs et al. 2019b,1
920,22.827369689941406,5.680813789367676,Talbot,1
921,22.87059593200684,21.28974723815918,Talbot,1
922,22.94273,-29.66703,Petrillo et al. 2019,1
923,22.94459,-28.38517,Petrillo et al. 2019,1
924,22.985792,-20.790586,Stein21,1
925,23.000564575195312,-1.472465753555298,Talbot,1
926,23.071312,32.16752,Stein21,1
927,23.078814,-6.3251696,Stein21,1
928,23.093978881835938,-0.185239553451538,Talbot,1
929,23.12834,-28.75291,Petrillo et al. 2019,1
930,23.1965,1.2627,SuGOHI5,1
931,23.20825,-47.127,Jacobs et al. 2019b,1
932,23.221250534057617,19.0836181640625,Talbot,1
933,23.245455,1.3574666,Stein21,1
934,23.24608421325684,-5.295412540435791,Talbot,1
935,23.252742767333984,18.659421920776367,Talbot,1
936,23.28681373596192,0.822862446308136,Talbot,1
937,23.307302474975582,1.3567428588867188,Talbot,1
938,23.32823371887207,3.357853651046753,Talbot,1
939,23.34212,-12.867,Jacobs et al. 2019b,1
940,23.36279,-31.61788,Jacobs et al. 2019b,1
941,23.3816,-26.672812,Stein21,1
942,23.395570000000006,-29.32614,Petrillo et al. 2019,1
943,23.40117,-32.18734,Li21,1
944,23.45121383666992,25.49937629699707,Talbot,1
945,23.47773,-64.57028000000001,Jacobs et al. 2019b,1
946,23.479261,-10.96122,Stein21,1
947,23.51542,-30.54075,Petrillo et al. 2019,1
948,23.515970000000003,-20.11916,Jacobs et al. 2019b,1
949,23.56563,-29.177740000000004,Jacobs et al. 2019b,1
950,23.56964683532715,21.503881454467773,Talbot,1
951,23.57275009155273,23.402881622314453,Talbot,1
952,23.645836,2.6825829,Stein21,1
953,23.6659,-6.93438,Huang et al. 2020a,1
954,23.67655,4.5639,Huang et al. 2020a,1
955,23.705286,0.8656895,Stein21,1
956,23.73108,-46.03117,Diehl et al. 2017,1
957,23.75979804992676,0.1315908282995224,Talbot,1
958,23.77903,1.53061,Huang et al. 2020a,1
959,23.800351,-23.473269,ODonnell22,1
9495,23.8146,-17.4043,Huang 2022,2
961,23.84512,-42.53987,Jacobs et al. 2019b Diehl et al. 2017,1
962,23.9146,2.9376,Wong21,1
963,23.925281524658203,-4.145289897918701,Talbot,1
964,23.92831,-20.55986,Jacobs et al. 2019b,1
965,24.02415,-28.71448,Petrillo et al. 2019,1
966,24.1141,-6.6124578,Stein21,1
11123,24.13135882,-27.74197612,Storfer 2023,2
968,24.15,-17.984722222222224,Canameras et al. 2020,1
969,24.1631,0.1383599999999999,Jacobs et al. 2019b Huang et al. 2020a Jacobs et al. 2019b,1
970,24.17633,-19.76814,Jacobs et al. 2019b,1
971,24.21191,-22.00758,Jacobs et al. 2019b,1
972,24.3285,-8.51552,Jacobs et al. 2019b,1
973,24.35639190673828,4.022209167480469,Talbot,1
974,24.372653,-10.656303,Rojas21,1
975,24.385654,21.15675,Stein21,1
976,24.385780334472656,4.766157150268555,Talbot,1
977,24.39204,-28.72298,Petrillo et al. 2019,1
978,24.40932846069336,6.199718952178955,Talbot,1
979,24.4375,-16.338055555555556,Canameras et al. 2020,1
980,24.441565,-8.828331,Stein21,1
981,24.503646850585938,30.274581909179688,Talbot,1
982,24.517480850219727,4.996222496032715,Talbot,1
983,24.553617477416992,7.67321252822876,Talbot,1
984,24.5586,-29.43054,Petrillo et al. 2019,1
985,24.56273,-46.01312,Diehl et al. 2017,1
986,24.59567,-28.73555,Jacobs et al. 2019b,1
987,24.634822845458984,11.03205394744873,Talbot,1
988,24.70119,-7.53493,Huang et al. 2020a,1
989,24.701396942138672,22.18852806091309,Talbot,1
990,24.718918,-31.321907,Stein21,1
991,24.74166666666667,2.7897222222222213,Canameras et al. 2020,1
992,24.778631,20.254995,Stein21,1
993,24.83191,-30.70517000000001,Petrillo et al. 2019,1
994,24.86544,-29.59933,Petrillo et al. 2019,1
11131,24.9740262,-63.86782664,Storfer 2023,2
996,25.031986236572266,1.4676642417907717,Talbot,1
997,25.067174911499023,-3.4528112411499023,Talbot,1
11134,25.14155363,-55.00383699,Storfer 2023,2
999,25.2541,-13.0509,Jacobs et al. 2019b,1
1000,25.257343292236328,3.4616591930389404,Talbot,1
1001,25.25906753540039,18.512630462646484,Talbot,1
1002,25.275,-17.223333333333333,Canameras et al. 2020 Huang et al. 2020a Jacobs et al. 2019b Jacobs et al. 2019b,1
1003,25.28847312927246,-8.435713768005371,Talbot,1
1004,25.37083333333333,-22.945277777777783,Canameras et al. 2020,1
1005,25.39168,-40.67592,Jacobs et al. 2019b,1
1006,25.43720436096192,17.612279891967773,Talbot,1
1007,25.443309783935547,28.34282684326172,Talbot,1
1008,25.444098,-31.112558,Stein21,1
10455,25.46241713,-14.31014496,Storfer 2023,2
9512,25.4848,30.7585,Huang 2022,2
1011,25.54011,-50.54101,Diehl et al. 2017,1
1012,25.57455062866211,10.707383155822754,Talbot,1
1013,25.61312,-30.50543,Petrillo et al. 2019,1
1014,25.61895,-29.75402,Petrillo et al. 2019,1
1015,25.625517,21.309124,Stein21,1
1016,25.63712,-57.925014,Stein21,1
1017,25.6457,-16.80487,Jacobs et al. 2019b,1
1018,25.7203,-18.52105,Jacobs et al. 2019b,1
1019,25.748226165771484,0.0028307551983743,Talbot,1
1020,25.767704,6.473475,Stein21,1
1021,25.80483,-50.17021,Jacobs et al. 2019b,1
1022,25.805578,-32.003235,Stein21,1
10457,25.80610036,-24.48200917,Storfer 2023,2
1024,25.83097,-32.32071,Li21,1
9516,25.836,-27.2964,Huang 2022,2
1026,25.83613,-10.06797,Huang et al. 2020a,1
