name,RA,DEC,grade,score,resnet_model,region,probability,tractor_type,spec_z,photo_z,score_l18,sep_l18,in_parent_l18,score_shielded,sep_shielded,in_parent_shielded,in_training,score_combined,in_parent_combined
DESI-049.4146-27.3320,49.4146,-27.332,C,2.0,shielded,DECaLS,0.1,REX,,0.501+/-0.172,0.041186507791280746,7.245012458192604,False,0.043777238577604294,7.245012458192604,False,False,0.043777238577604294,False
DESI-049.4239-21.3050,49.4239,-21.305,C,2.5,shielded,DECaLS,0.97,DC,,0.475+/-0.011,0.9997391104698181,0.14612871627255047,True,0.9995644688606262,0.14612871627255047,True,False,0.9997391104698181,True
DESI-049.7786-27.6615,49.7786,-27.6615,C,2.5,l18,DECaLS,1.0,DC,,0.678+/-0.079,0.9995059967041016,0.12986380967040373,True,0.998744010925293,0.12986380967040373,True,True,0.9995059967041016,True
DESI-049.7855-07.5011,49.7855,-7.5011,C,2.5,l18,DECaLS,1.0,DC,0.4757,,0.9999072551727295,0.010091072608266362,True,0.9989789724349976,0.010091072608266362,True,True,0.9999072551727295,True
DESI-049.9132-21.1511,49.9132,-21.1511,C,2.5,shielded,DECaLS,0.65,DC,,0.628+/-0.026,0.9149349927902222,0.1596207031988824,True,0.9893078207969666,0.1596207031988824,True,False,0.9893078207969666,True
DESI-050.1173-29.0147,50.1173,-29.0147,C,2.0,shielded,DECaLS,0.77,DC,,0.740+/-0.064,0.7999011278152466,0.04822164447894684,True,0.9843150973320007,0.04822164447894684,True,False,0.9843150973320007,True
DESI-050.2069-21.4455,50.2069,-21.4455,C,2.0,shielded,DECaLS,0.52,DC,,0.700+/-0.018,0.9740618467330933,0.08900461831654148,True,0.900732696056366,0.08900461831654148,True,False,0.9740618467330933,True
DESI-050.3265-22.2543,50.3265,-22.2543,C,2.5,shielded,DECaLS,0.27,DC,,0.535+/-0.046,0.8963668346405029,0.14758978101500433,True,0.6486318707466125,0.14758978101500433,True,False,0.8963668346405029,True
DESI-051.0021-27.1917,51.0021,-27.1917,C,2.0,l18,DECaLS,0.99,DC,,0.704+/-0.039,0.9998539686203003,0.1473404771076039,True,0.9996628761291504,0.1473404771076039,True,True,0.9998539686203003,True
DESI-051.2450-11.5876,51.245,-11.5876,C,2.5,l18,DECaLS,1.0,DC,,0.424+/-0.045,0.9999523162841797,0.10186473742646086,True,0.9996694326400757,0.10186473742646086,True,True,0.9999523162841797,True
DESI-051.4779-17.1685,51.4779,-17.1685,C,2.0,l18,DECaLS,0.83,REX,,0.867+/-0.122,0.001733947079628706,67.71352389151875,False,0.004206366371363401,67.71352389151875,False,True,0.004206366371363401,False
DESI-051.5965-25.8119,51.5965,-25.8119,C,2.0,shielded,DECaLS,0.37,REX,,0.713+/-0.036,0.000559938489459455,45.28125926220012,False,0.0013360165758058429,45.28125926220012,False,False,0.0013360165758058429,False
DESI-051.6476-25.0483,51.6476,-25.0483,C,2.5,shielded,DECaLS,0.31,DC,,0.668+/-0.056,0.9647528529167175,0.10493554679033083,True,0.9418927431106567,0.10493554679033083,True,False,0.9647528529167175,True
DESI-051.7081-00.7311,51.7081,-0.7311,C,2.5,l18,DECaLS,0.86,DC,0.1742,,0.9738337993621826,0.2252354614785091,True,0.8930153250694275,0.2252354614785091,True,True,0.9738337993621826,True
DESI-052.0458-31.5770,52.0458,-31.577,C,2.0,shielded,DECaLS,0.76,DC,,0.641+/-0.059,0.996446430683136,0.1273350036883909,True,0.9818638563156128,0.1273350036883909,True,False,0.996446430683136,True
DESI-052.3736-18.6378,52.3736,-18.6378,C,2.0,l18,DECaLS,0.16,DC,,0.636+/-0.016,0.9519315958023071,0.18984665979966855,True,0.992053747177124,0.18984665979966855,True,True,0.992053747177124,True
DESI-052.4307-32.1849,52.4307,-32.1849,C,2.0,l18,DECaLS,0.23,REX,,0.816+/-0.074,0.004247360862791538,27.1903368377376,False,0.004957232624292374,27.1903368377376,False,True,0.004957232624292374,False
DESI-052.5899+00.6691,52.5899,0.6691,C,2.5,l18,DECaLS,0.34,DC,0.492,,0.8997400999069214,0.12149536949159521,True,0.9460510015487671,0.12149536949159521,True,True,0.9460510015487671,True
DESI-052.6889-29.4983,52.6889,-29.4983,C,2.0,shielded,DECaLS,0.85,REX,,0.645+/-0.086,0.9992560744285583,0.10333286862459565,True,0.9891098737716675,0.10333286862459565,True,False,0.9992560744285583,True
DESI-052.7565-09.4508,52.7565,-9.4508,C,2.0,l18,DECaLS,0.97,DC,,0.860+/-0.053,0.9988667964935303,7.254643821657467,False,0.9781618118286133,7.254643821657467,False,True,0.9988667964935303,False
DESI-052.9149-18.2136,52.9149,-18.2136,C,2.0,shielded,DECaLS,0.5,REX,,0.334+/-0.036,0.9863176345825195,0.2243371459492375,True,0.9983482360839844,0.2243371459492375,True,False,0.9983482360839844,True
DESI-053.1504-39.1976,53.1504,-39.1976,C,2.5,shielded,DECaLS,0.14,REX,,0.532+/-0.082,0.0015999677125364542,80.30872264505292,False,0.0036083657760173082,80.30872264505292,False,False,0.0036083657760173082,False
DESI-053.7471-26.5755,53.7471,-26.5755,C,2.0,shielded,DECaLS,0.44,DC,,0.332+/-0.008,0.9908615350723267,0.17448759188413662,True,0.988124430179596,0.17448759188413662,True,False,0.9908615350723267,True
DESI-053.9519-29.9771,53.9519,-29.9771,C,2.0,l18,DECaLS,0.99,DC,,0.318+/-0.010,0.9989161491394043,0.1553402992115823,True,0.9985673427581787,0.1553402992115823,True,True,0.9989161491394043,True
DESI-054.1741-20.3531,54.1741,-20.3531,C,2.5,l18,DECaLS,0.55,DC,,0.597+/-0.013,0.970937967300415,0.10408883706163283,True,0.9544761180877686,0.10408883706163283,True,True,0.970937967300415,True
DESI-054.2674-04.8785,54.2674,-4.8785,C,2.5,shielded,DECaLS,0.17,REX,,0.386+/-0.033,0.9864631295204163,0.101445303276058,True,0.8458309769630432,0.101445303276058,True,False,0.9864631295204163,True
DESI-054.4002-15.7893,54.4002,-15.7893,C,2.0,shielded,DECaLS,0.63,REX,,0.410+/-0.075,0.000683957536239177,19.28320133938725,False,0.0007650520419701934,19.28320133938725,False,False,0.0007650520419701934,False
DESI-054.4115-21.0294,54.4115,-21.0294,C,2.5,shielded,DECaLS,0.83,DC,,0.782+/-0.050,0.999748170375824,0.07956358191109839,True,0.9992125034332275,0.07956358191109839,True,False,0.999748170375824,True
DESI-054.6271-05.6708,54.6271,-5.6708,C,2.0,l18,DECaLS,0.69,DC,0.6146,,0.9972385168075562,0.1716452366510284,True,0.9988194108009338,0.1716452366510284,True,True,0.9988194108009338,True
DESI-054.6308-24.6332,54.6308,-24.6332,C,2.0,l18,DECaLS,0.83,DC,,0.582+/-0.021,0.8384383320808411,0.045324158301441604,True,0.7821589708328247,0.045324158301441604,True,True,0.8384383320808411,True
DESI-054.7432-28.2190,54.7432,-28.219,C,2.5,shielded,DECaLS,0.35,REX,,0.422+/-0.077,0.9993388056755066,0.11404254283133274,True,0.9987630844116211,0.11404254283133274,True,False,0.9993388056755066,True
DESI-054.7788-12.2879,54.7788,-12.2879,C,2.0,shielded,DECaLS,0.92,REX,0.3747,,0.9996016621589661,0.07478214249313066,True,0.9995536208152771,0.07478214249313066,True,False,0.9996016621589661,True
DESI-054.8226-38.9498,54.8226,-38.9498,C,2.0,shielded,DECaLS,0.99,REX,,0.715+/-0.044,0.9982607960700989,0.32936374554816605,True,0.9950478672981262,0.32936374554816605,True,False,0.9982607960700989,True
DESI-055.0105-27.3081,55.0105,-27.3081,C,2.5,l18,DECaLS,0.89,DC,,0.761+/-0.066,0.9998337030410767,0.06046907445218915,True,0.9996839761734009,0.06046907445218915,True,True,0.9998337030410767,True
DESI-055.4130-13.4363,55.413,-13.4363,C,2.0,shielded,DECaLS,0.78,REX,,0.790+/-0.142,0.0004261180874891579,32.13199154891836,False,0.0029018400236964226,32.13199154891836,False,False,0.0029018400236964226,False
DESI-055.4365-31.6484,55.4365,-31.6484,C,2.5,l18,DECaLS,0.92,DC,,0.796+/-0.047,0.9951843619346619,0.1276850954802532,True,0.9989200830459595,0.1276850954802532,True,True,0.9989200830459595,True
DESI-055.6364-20.0025,55.6364,-20.0025,C,2.0,l18,DECaLS,0.27,DC,,0.650+/-0.049,0.9864223599433899,0.1610058060288301,True,0.8813914656639099,0.1610058060288301,True,True,0.9864223599433899,True
DESI-055.7686-10.8819,55.7686,-10.8819,C,2.5,l18,DECaLS,0.23,DC,,0.583+/-0.023,0.9890235662460327,0.07727798735598834,True,0.7227542400360107,0.07727798735598834,True,True,0.9890235662460327,True
DESI-055.8961-29.9218,55.8961,-29.9218,C,2.0,l18,DECaLS,0.2,DC,,0.409+/-0.054,0.8659483790397644,0.08766372639589526,True,0.9933022260665894,0.08766372639589526,True,True,0.9933022260665894,True
DESI-056.3743-33.2010,56.3743,-33.201,C,2.0,shielded,DECaLS,0.49,REX,,0.879+/-0.102,0.0010063559748232365,48.12079547858504,False,0.0016269107582047582,48.12079547858504,False,False,0.0016269107582047582,False
DESI-056.4484-30.3933,56.4484,-30.3933,C,2.5,l18,DECaLS,0.87,DC,,0.455+/-0.049,0.9979003667831421,0.14730392013667196,True,0.9882609248161316,0.14730392013667196,True,True,0.9979003667831421,True
DESI-056.5384-26.4042,56.5384,-26.4042,C,2.0,l18,DECaLS,0.88,DC,,0.601+/-0.053,0.9987531900405884,0.04937262463247769,True,0.9994101524353027,0.04937262463247769,True,True,0.9994101524353027,True
DESI-056.5861-09.6696,56.5861,-9.6696,C,2.0,shielded,DECaLS,0.9,REX,,0.699+/-0.045,0.00034635065821930766,75.63742108459596,False,0.0008066188311204314,75.63742108459596,False,False,0.0008066188311204314,False
DESI-056.6788-09.2313,56.6788,-9.2313,C,2.5,l18,DECaLS,0.99,DC,,0.427+/-0.021,0.9999293088912964,0.04856913057903,True,0.9995036125183105,0.04856913057903,True,True,0.9999293088912964,True
DESI-056.8707-25.7853,56.8707,-25.7853,C,2.0,l18,DECaLS,0.12,DC,,0.611+/-0.028,0.8949335813522339,0.05239498733948383,True,0.9667343497276306,0.05239498733948383,True,True,0.9667343497276306,True
DESI-056.8839-20.4636,56.8839,-20.4636,C,2.0,l18,DECaLS,0.39,DC,,0.298+/-0.010,0.9910193085670471,0.12640810039554304,True,0.9031591415405273,0.12640810039554304,True,True,0.9910193085670471,True
DESI-057.0469-25.5083,57.0469,-25.5083,C,2.0,shielded,DECaLS,0.13,REX,,0.654+/-0.075,0.38018137216567993,4.476110122183921,True,0.27604129910469055,4.476110122183921,True,False,0.38018137216567993,True
DESI-057.2082-22.3314,57.2082,-22.3314,C,2.0,l18,DECaLS,0.87,DC,,0.499+/-0.031,0.9963040351867676,0.18373630675355404,True,0.9947657585144043,0.18373630675355404,True,True,0.9963040351867676,True
DESI-057.3298-26.9437,57.3298,-26.9437,C,2.0,l18,DECaLS,0.4,DC,,0.690+/-0.127,0.014054949395358562,0.06780104233198658,True,0.3936980962753296,0.06780104233198658,True,True,0.3936980962753296,True
DESI-057.4192-19.9070,57.4192,-19.907,C,2.0,shielded,DECaLS,0.29,REX,,0.824+/-0.127,0.0014009324368089437,15.792926841978614,False,0.0011962809367105365,15.792926841978614,False,False,0.0014009324368089437,False
DESI-057.7531-19.8013,57.7531,-19.8013,C,2.5,l18,DECaLS,0.32,DC,,0.681+/-0.030,0.998717188835144,0.16584511489274908,True,0.9991125464439392,0.16584511489274908,True,True,0.9991125464439392,True
DESI-057.8307-15.1796,57.8307,-15.1796,C,2.0,l18,DECaLS,0.46,DC,,0.455+/-0.022,0.988788902759552,0.1542366988008013,True,0.9902675747871399,0.1542366988008013,True,True,0.9902675747871399,True
DESI-057.9593-22.2418,57.9593,-22.2418,C,2.0,shielded,DECaLS,0.97,REX,,0.753+/-0.050,0.5659219622612,10.015668227311629,False,0.1627255529165268,10.015668227311629,False,False,0.5659219622612,False
DESI-058.1777-19.3799,58.1777,-19.3799,C,2.5,l18,DECaLS,0.95,DC,,0.631+/-0.040,0.9992561936378479,0.16205169683547088,True,0.9985295534133911,0.16205169683547088,True,True,0.9992561936378479,True
DESI-058.3477-30.5941,58.3477,-30.5941,C,2.5,shielded,DECaLS,0.51,REX,,0.867+/-0.056,0.0013600178062915802,77.02565528255268,False,0.0020239113364368677,77.02565528255268,False,False,0.0020239113364368677,False
DESI-058.3547-02.8941,58.3547,-2.8941,C,2.0,l18,DECaLS,0.82,DC,,0.483+/-0.027,0.9825550317764282,0.1155452614696467,True,0.9868287444114685,0.1155452614696467,True,True,0.9868287444114685,True
DESI-059.9626-26.5819,59.9626,-26.5819,C,2.5,shielded,DECaLS,0.36,DC,,0.276+/-0.030,0.8733884692192078,0.1965327633545727,True,0.7282455563545227,0.1965327633545727,True,False,0.8733884692192078,True
DESI-060.0000-27.7231,60.0,-27.7231,C,2.0,shielded,DECaLS,0.7,DC,,0.700+/-0.052,0.9994582533836365,0.1223840219791451,True,0.9971298575401306,0.1223840219791451,True,False,0.9994582533836365,True
DESI-060.1170-15.1166,60.117,-15.1166,C,2.5,l18,DECaLS,0.12,DC,,0.355+/-0.033,0.9878597855567932,0.1294128394160104,True,0.9943941831588745,0.1294128394160104,True,True,0.9943941831588745,True
DESI-060.5532-27.5316,60.5532,-27.5316,C,2.0,shielded,DECaLS,0.17,REX,,0.454+/-0.077,0.617400586605072,4.820478626101342,True,0.9318749904632568,4.820478626101342,True,False,0.9318749904632568,True
DESI-060.5576-32.2606,60.5576,-32.2606,C,2.0,l18,DECaLS,0.24,DC,,0.912+/-0.063,0.998711347579956,0.18034346205296187,True,0.9900749325752258,0.18034346205296187,True,True,0.998711347579956,True
DESI-060.6043-22.0993,60.6043,-22.0993,C,2.5,l18,DECaLS,0.15,DC,,0.804+/-0.063,0.9994596838951111,0.19818413032479165,True,0.9994151592254639,0.19818413032479165,True,True,0.9994596838951111,True
DESI-060.7510-18.9797,60.751,-18.9797,C,2.0,l18,DECaLS,0.14,DC,,0.238+/-0.013,0.9735272526741028,0.035523643744059294,True,0.78255695104599,0.035523643744059294,True,True,0.9735272526741028,True
DESI-060.7611-18.5019,60.7611,-18.5019,C,2.0,l18,DECaLS,0.97,DC,,0.731+/-0.097,0.9954276084899902,0.0056396443447153735,True,0.9965783953666687,0.0056396443447153735,True,True,0.9965783953666687,True
DESI-061.0473-16.8863,61.0473,-16.8863,C,2.0,l18,DECaLS,0.21,DC,,0.649+/-0.030,0.8523013591766357,0.06776320104968121,True,0.8753058910369873,0.06776320104968121,True,True,0.8753058910369873,True
DESI-061.1937-08.7636,61.1937,-8.7636,C,2.5,l18,DECaLS,0.48,DC,,0.466+/-0.150,0.7301462292671204,0.20023669544206393,True,0.9094789028167725,0.20023669544206393,True,True,0.9094789028167725,True
DESI-061.3000-15.6132,61.3,-15.6132,C,2.5,l18,DECaLS,0.99,DC,,0.426+/-0.026,0.9999005794525146,0.1661001457904418,True,0.9994854927062988,0.1661001457904418,True,True,0.9999005794525146,True
DESI-061.3613-25.6735,61.3613,-25.6735,C,2.5,l18,DECaLS,0.96,DC,,0.280+/-0.010,0.9997472167015076,0.18241707977677885,True,0.9992069602012634,0.18241707977677885,True,True,0.9997472167015076,True
DESI-061.5534-22.9034,61.5534,-22.9034,C,2.5,shielded,DECaLS,0.69,DC,,0.802+/-0.021,0.997012734413147,0.11684926627643302,True,0.9977606534957886,0.11684926627643302,True,False,0.9977606534957886,True
DESI-061.6860-14.6132,61.686,-14.6132,C,2.5,l18,DECaLS,0.12,DC,,0.437+/-0.014,0.981705904006958,0.15282697835689169,True,0.9987120628356934,0.15282697835689169,True,True,0.9987120628356934,True
DESI-061.9786-31.8631,61.9786,-31.8631,C,2.0,l18,DECaLS,0.81,DC,,0.953+/-0.087,0.9986233711242676,0.1331452675124733,True,0.9984617233276367,0.1331452675124733,True,True,0.9986233711242676,True
DESI-062.2880-32.0960,62.288,-32.096,C,2.5,l18,DECaLS,0.83,DC,,0.385+/-0.021,0.5866360664367676,0.17863259260322226,True,0.9168089032173157,0.17863259260322226,True,True,0.9168089032173157,True
DESI-062.3942-31.5637,62.3942,-31.5637,C,2.0,l18,DECaLS,0.23,DC,,0.869+/-0.041,0.7507790327072144,0.004627679171451165,True,0.7451317310333252,0.004627679171451165,True,True,0.7507790327072144,True
DESI-062.4692-32.1910,62.4692,-32.191,C,2.0,l18,DECaLS,0.29,DC,,0.614+/-0.023,0.9972602128982544,0.06353174964017547,True,0.9712309241294861,0.06353174964017547,True,True,0.9972602128982544,True
DESI-062.5854-03.6132,62.5854,-3.6132,C,2.5,shielded,DECaLS,0.6,DC,,0.696+/-0.049,0.9761224389076233,0.22261541779326313,True,0.6689314246177673,0.22261541779326313,True,False,0.9761224389076233,True
DESI-062.6288-14.8934,62.6288,-14.8934,C,2.5,l18,DECaLS,0.99,DC,,0.568+/-0.044,0.9990967512130737,0.18521512459319597,True,0.9990240335464478,0.18521512459319597,True,True,0.9990967512130737,True
DESI-062.6611-19.4171,62.6611,-19.4171,C,2.5,l18,DECaLS,0.91,DC,,0.556+/-0.090,0.9984075427055359,0.06883273872551054,True,0.9863049983978271,0.06883273872551054,True,True,0.9984075427055359,True
DESI-063.2031-01.8160,63.2031,-1.816,C,2.5,l18,DECaLS,0.8,DC,,0.296+/-0.021,0.9894271492958069,0.14377512842043794,True,0.9793186187744141,0.14377512842043794,True,True,0.9894271492958069,True
DESI-063.2873-35.0175,63.2873,-35.0175,C,2.0,l18,DECaLS,0.14,REX,,0.769+/-0.033,0.00028177633066661656,89.6231674881096,False,0.000735249777790159,89.6231674881096,False,True,0.000735249777790159,False
DESI-063.4434-29.6321,63.4434,-29.6321,C,2.0,l18,DECaLS,0.44,DC,,0.873+/-0.080,0.026647422462701797,0.17428685957911025,True,0.02417438104748726,0.17428685957911025,True,True,0.026647422462701797,True
DESI-064.0540-30.3893,64.054,-30.3893,C,2.5,l18,DECaLS,1.0,REX,,0.627+/-0.060,0.015393443405628204,62.29796261773673,False,0.00308346189558506,62.29796261773673,False,True,0.015393443405628204,False
DESI-064.1560-20.0800,64.156,-20.08,C,2.0,l18,DECaLS,0.79,DC,,0.404+/-0.052,0.9812357425689697,0.08969764558212762,True,0.9800547361373901,0.08969764558212762,True,True,0.9812357425689697,True
DESI-064.5125-19.1295,64.5125,-19.1295,C,2.0,l18,DECaLS,0.81,DC,,0.476+/-0.022,0.9998061060905457,0.15970663529712353,True,0.998176097869873,0.15970663529712353,True,True,0.9998061060905457,True
DESI-064.5883-31.2553,64.5883,-31.2553,C,2.5,l18,DECaLS,0.99,DC,,0.514+/-0.019,0.9996902942657471,0.1633549532996609,True,0.9998428821563721,0.1633549532996609,True,True,0.9998428821563721,True
DESI-064.6062-24.9971,64.6062,-24.9971,C,2.0,l18,DECaLS,0.11,DC,,0.324+/-0.051,0.9990342855453491,0.12558587504351293,True,0.9950655102729797,0.12558587504351293,True,True,0.9990342855453491,True
DESI-064.8599-09.5649,64.8599,-9.5649,C,2.0,l18,DECaLS,0.61,DC,,0.574+/-0.032,0.9939883947372437,0.07272874338635553,True,0.9416214823722839,0.07272874338635553,True,True,0.9939883947372437,True
DESI-064.8752-37.1532,64.8752,-37.1532,C,2.0,shielded,DECaLS,0.15,REX,,0.366+/-0.041,0.0009408618207089603,118.14087772081966,False,0.004140427801758051,118.14087772081966,False,False,0.004140427801758051,False
DESI-065.1328-21.1219,65.1328,-21.1219,C,2.0,shielded,DECaLS,0.3,DC,,0.694+/-0.027,0.9754120707511902,0.16221050789561764,True,0.9826594591140747,0.16221050789561764,True,False,0.9826594591140747,True
DESI-065.2204-24.1023,65.2204,-24.1023,C,2.5,l18,DECaLS,0.25,DC,,0.592+/-0.094,0.9958606362342834,0.23771549940972936,True,0.9963513612747192,0.23771549940972936,True,True,0.9963513612747192,True
DESI-065.2768-20.9997,65.2768,-20.9997,C,2.0,l18,DECaLS,0.67,DC,,0.812+/-0.046,0.9775779247283936,0.03999083777811517,True,0.947478175163269,0.03999083777811517,True,True,0.9775779247283936,True
DESI-065.4182-22.9294,65.4182,-22.9294,C,2.0,l18,DECaLS,0.16,DC,,0.620+/-0.030,0.9952012300491333,0.14583778261589708,True,0.9979521632194519,0.14583778261589708,True,True,0.9979521632194519,True
DESI-065.4574-11.0477,65.4574,-11.0477,C,2.5,l18,DECaLS,0.96,DC,,0.576+/-0.032,0.9997535347938538,0.19212488897348226,True,0.9988541603088379,0.19212488897348226,True,True,0.9997535347938538,True
DESI-065.5424-29.0529,65.5424,-29.0529,C,2.0,shielded,DECaLS,0.14,REX,,0.505+/-0.168,0.015786664560437202,46.784568060726976,False,0.014871037565171719,46.784568060726976,False,False,0.015786664560437202,False
DESI-065.5591-28.8002,65.5591,-28.8002,C,2.5,l18,DECaLS,0.19,DC,,0.416+/-0.051,0.6483855843544006,0.12599180978083993,True,0.3249751627445221,0.12599180978083993,True,True,0.6483855843544006,True
DESI-065.6339-26.1299,65.6339,-26.1299,C,2.5,l18,DECaLS,0.11,DC,,0.773+/-0.016,0.9442219734191895,0.07634645979091365,True,0.9749118089675903,0.07634645979091365,True,True,0.9749118089675903,True
DESI-065.7967-01.3515,65.7967,-1.3515,C,2.5,l18,DECaLS,0.37,DC,,0.387+/-0.021,0.9998948574066162,0.05013121957348242,True,0.9986172914505005,0.05013121957348242,True,True,0.9998948574066162,True
DESI-065.8473-03.3572,65.8473,-3.3572,C,2.0,l18,DECaLS,0.88,DC,,0.603+/-0.008,0.9351015686988831,0.16662438143789687,True,0.9885014295578003,0.16662438143789687,True,True,0.9885014295578003,True
DESI-066.5255-13.2436,66.5255,-13.2436,C,2.0,l18,DECaLS,1.0,DC,,0.749+/-0.054,0.9983375072479248,0.19237586415622518,True,0.9921378493309021,0.19237586415622518,True,True,0.9983375072479248,True
DESI-067.6651-25.8495,67.6651,-25.8495,C,2.5,l18,DECaLS,0.93,DC,,0.596+/-0.101,0.9577581286430359,0.2089155444723558,True,0.947440505027771,0.2089155444723558,True,True,0.9577581286430359,True
DESI-067.8196-31.4630,67.8196,-31.463,C,2.5,l18,DECaLS,0.3,DC,,0.489+/-0.057,0.6372832655906677,0.20179604886490302,True,0.9583088159561157,0.20179604886490302,True,True,0.9583088159561157,True
DESI-068.1022-20.0038,68.1022,-20.0038,C,2.5,l18,DECaLS,1.0,DC,,0.555+/-0.009,0.9999357461929321,0.12509091115507392,True,0.9995176792144775,0.12509091115507392,True,True,0.9999357461929321,True
