row_id,RA,DEC,brick,head_score,v3blend8,v2_pfinal,mimic_p,mimic_fdr_sel
s_422054_3641,158.09440757427913,15.88458732493545,1580p160,3.8994466777757197,0.894932252311785,0.975132615795261,0.0010133423408208073,False
s_71104_1351,45.13634146439892,-51.7456184343693,0453m517,3.8994466777757197,0.894932252311785,0.975132615795261,0.0010133423408208073,False
s_132733_1611,349.1420485536747,-37.07364123953075,3492m370,3.8994466777757197,0.894932252311785,0.975132615795261,0.0010133423408208073,False
s_375495_4349,147.62497417420116,7.7582022224998415,1476p077,3.8985155453310982,0.4541774555123532,0.5057963602267399,0.0010133423408208073,False
s_445364_5265,160.8465062754787,20.125277981843354,1607p202,3.888546420984605,0.48735247253880687,0.4977366182688302,0.0010471204188481676,False
s_477940_2143,18.52221527565081,26.50130146903922,0185p265,3.887905699741744,0.5712282899785459,0.531878627094574,0.0010471204188481676,False
s_156771_6016,54.32193019963186,-31.87043777345563,0543m317,3.881208607151228,0.8833764902830628,0.9787432908345075,0.0010471204188481676,False
s_293751_6315,192.02351236202074,-6.517388957667456,1919m065,3.8800068986180314,0.7514448909750028,0.8994160769447396,0.0010471204188481676,False
s_164595_539,172.5087113116581,-30.17499858730115,1726m302,3.8799948805855333,0.9181097024504475,0.9614043869692696,0.0010471204188481676,False
s_102952_9916,334.80169235097406,-43.80978830334571,3346m437,3.8772806555345425,0.8918631821454075,0.9787432908345075,0.0010471204188481676,False
s_306151_4156,63.51176811533398,-4.2143721073377165,0634m042,3.8703102344159093,0.2740453983552515,0.3101033719461774,0.0010471204188481676,False
s_441464_251,205.95190906006863,19.495140300172555,2060p195,3.8676349461676325,0.7975659482658548,0.9194522381592819,0.0010471204188481676,False
s_297837_5211,138.42543176496724,-5.834391023665215,1384m057,3.8661099857216374,0.5241753717282253,0.5329628523220757,0.0010471204188481676,False
s_109525_6149,50.11682849143362,-41.988769008857865,0501m420,3.864121552296147,0.8998046092646118,0.9654495751789088,0.0010471204188481676,False
s_379741_1228,138.6551613224674,8.526045430231026,1387p085,3.8628072338977697,0.20025243929205352,0.24173030320688907,0.0010471204188481676,False
s_241334_1051,156.70235720280073,-15.695632418429952,1567m157,3.861202685253881,0.4488740260868024,0.3738741152236861,0.0010808984968755278,False
s_143428_284,35.70546586819992,-34.489870599344194,0358m345,3.8586227854632043,0.7243615437102453,0.7603858548088291,0.001114676574902888,False
s_376864_3523,132.73060273199883,8.041648712430145,1327p080,3.8564666106436247,0.7087631114178434,0.694503367003367,0.001114676574902888,False
s_15923_7394,121.90288239706388,-72.35213829186957,1217m722,3.8560337768344874,0.3336795965250359,0.46763573006447573,0.0011484546529302482,False
s_210799_634,33.49785513540831,-21.28271944035025,0336m212,3.8559734700512944,0.7485997156591813,0.8869110172804755,0.0011484546529302482,False
s_300671_222,129.61536565568915,-5.210015644971679,1297m052,3.8503253359418554,0.8595871108143763,0.8987277869175652,0.0011484546529302482,False
s_106083_6856,326.44331614976704,-43.11371767003784,3264m430,3.8471850235086413,0.8445216316999014,0.9452952939702695,0.0011484546529302482,False
s_193485_9963,19.195002670299434,-24.617275087875804,0190m245,3.8357869861229146,0.8959135240522161,0.9764652154774881,0.0011484546529302482,False
s_80131_3920,349.02037156775845,-49.59396380268449,3490m495,3.833084908819855,0.7654689750664504,0.7505125604618506,0.0011484546529302482,False
s_431192_1082,21.55869514995465,17.727577308774887,0216p177,3.82328315447983,0.515784397970055,0.5553533200429511,0.0011484546529302482,False
s_58263_3683,42.71791630411745,-55.40324994158962,0428m555,3.822260447919386,0.8825449980378655,0.9787432908345075,0.0011484546529302482,False
s_41562_4122,42.240191806552446,-60.900972350033555,0423m610,3.8189150524783253,0.8654266297400501,0.9787432908345075,0.0011484546529302482,False
s_181942_4295,61.60161928492998,-26.773305264606076,0616m267,3.8189150524783253,0.8654266297400501,0.9787432908345075,0.0011484546529302482,False
s_233252_3447,211.76582275491148,-17.364632858733767,2117m172,3.810390466606754,0.47754396676073235,0.6120321818914103,0.0011484546529302482,False
s_205612_7754,79.01309856031295,-22.146428138778447,0789m222,3.8094498833687895,0.79745383556483,0.8347900866794238,0.0011484546529302482,False
s_351084_2860,139.76915657848286,3.6107235028953095,1398p035,3.8077622336438264,0.8276814557195213,0.9787432908345075,0.0011484546529302482,False
s_66731_9905,58.70842940262863,-53.05946123459188,0585m530,3.8075794013037276,0.545742132003767,0.6248630899956428,0.0011484546529302482,False
s_403811_3960,135.5555769229686,12.630503923587154,1355p127,3.8062477297035064,0.5572673489796469,0.6568169485763471,0.0011484546529302482,False
s_454766_3656,156.76823420011513,22.08399633510425,1567p220,3.804616314038829,0.5978855179154363,0.5385191657389778,0.0011484546529302482,False
s_276648_1536,198.02496218970305,-9.606541191577158,1981m095,3.8041945891857423,0.9032232070925493,0.9478576032261309,0.0011484546529302482,False
s_270285_8746,24.298347815113804,-10.569411559749133,0242m105,3.791820115196522,0.683953126902273,0.6531889528193325,0.0011484546529302482,False
s_3727_4593,122.91968251941982,-81.56716196197985,1225m815,3.7872738599969233,0.5037318198419918,0.6089014247715171,0.0011822327309576085,False
s_391822_1946,318.4233875338633,10.425948810621199,3184p105,3.7862336981994167,0.687618277962558,0.8484139412570835,0.0011822327309576085,False
s_372682_6356,159.33117068325703,7.157886359587841,1592p072,3.7855856167482953,0.5298757976934869,0.6288213335109646,0.0012160108089849686,False
s_390027_6968,222.90370371319335,10.236794403538282,2227p102,3.7793408572518463,0.8513575916783008,0.9054131587816864,0.0012160108089849686,False
s_270137_6141,346.77009403373495,-10.850565621553297,3466m107,3.778675394175864,0.5405510250676001,0.5694684678631344,0.0012160108089849686,False
s_243774_2815,69.02281692307967,-15.333356044978114,0689m152,3.771296683484599,0.5882127464083138,0.6780726182885651,0.001249788887012329,False
s_334950_4837,65.70828437429182,0.7795817477704011,0656p007,3.769131631052648,0.8809885466039965,0.975132615795261,0.001249788887012329,False
s_98012_312,56.14626163357186,-44.79562721876685,0563m447,3.769020413335203,0.8589035830975082,0.9787432908345075,0.001249788887012329,False
s_264802_4733,69.00216362704167,-11.547721680581464,0689m115,3.7686097217978576,0.8320222497012719,0.8900995492977308,0.0012835669650396893,False
s_477057_1705,132.782710287322,26.33971974600808,1328p262,3.7606490336572898,0.4405616815373022,0.5503643743967562,0.0012835669650396893,False
s_81400_1063,112.46277756004984,-49.10381471883537,1125m490,3.760118838042901,0.5843906912485686,0.6516098778692763,0.0012835669650396893,False
s_42942_6704,26.61889494182983,-60.618909152385854,0265m605,3.759665677619621,0.5947279791376058,0.6060177283034426,0.0012835669650396893,False
s_249409_5050,84.44242805688809,-14.300334126655333,0843m142,3.7573114601589825,0.5452357247733485,0.6818584019364374,0.0012835669650396893,False
s_490203_113,231.55512652892762,28.83743641478808,2316p287,3.740533240696908,0.8163072514696974,0.9425128894113,0.0012835669650396893,False
s_124958_10481,58.17676469000719,-38.42915177690435,0581m385,3.739855264448693,0.8957055780039507,0.9841029481484537,0.0012835669650396893,False
s_335248_6231,140.16215628513982,0.790255823295809,1401p007,3.736519319997413,0.6794895974011539,0.6912088389732551,0.0012835669650396893,False
s_210231_4920,241.23937871640567,-21.443647964185907,2412m215,3.7323982674487737,0.47554877193916073,0.502389091674856,0.0012835669650396893,False
s_331753_5533,346.34029212247617,-0.03658155369973281,3463p000,3.7312742273695534,0.8698278404355553,0.9787432908345075,0.0013173450430670494,False
s_327716_653,57.045733056586315,-0.5757962054020037,0571m005,3.729488994251028,0.6422761314423657,0.6979736818173371,0.0013173450430670494,False
s_396827_5737,151.94367976800555,11.587832262333352,1518p115,3.7219233136728573,0.41303895601442137,0.4131702289193579,0.0013173450430670494,False
s_409770_948,224.27636599068654,13.733469672752927,2243p137,3.7218978688830475,0.18407341662609794,0.2832021810941671,0.0013511231210944098,False
s_225771_3291,49.80016815131672,-18.568359707485055,0498m185,3.721837632581305,0.29196144495510384,0.31812305814589387,0.0013511231210944098,False
s_436668_2940,19.674603602321262,18.666798450206457,0196p187,3.714376843004674,0.4385753962042733,0.4467173284022497,0.0013511231210944098,False
s_175940_2846,174.20333027047073,-27.882866184799546,1742m280,3.7047330860268803,0.6842058299612442,0.744089221736819,0.0013849011991217699,False
s_502368_3337,137.28655290821874,31.24224975501425,1372p312,3.7028278886269463,0.5397152044794422,0.7057344169889231,0.0013849011991217699,False
s_360016_4167,217.28307541142695,5.068399753762673,2172p050,3.694542431340542,0.5414043671073215,0.673406080394061,0.0013849011991217699,False
s_224932_5044,188.93108290471508,-18.829341945252953,1888m187,3.694527713070607,0.31106741894408146,0.3638783966064306,0.0014186792771491302,False
s_222920_8493,18.171408827418514,-19.045678472305443,0180m190,3.6899770248178507,0.7358621077889209,0.7767838624563226,0.0014186792771491302,False
s_322045_4292,79.47131062733021,-1.4552350899966635,0793m015,3.685900737921444,0.510385180392825,0.6150174514018907,0.0014186792771491302,False
s_6575_4928,246.38958623139948,-78.8546335402456,2460m787,3.6834410834754414,0.606602608345629,0.7800454156520863,0.0014186792771491302,False
s_137541_4882,38.544899404191774,-35.788144988557704,0385m357,3.683215268811069,0.7476121263365417,0.7955838921325159,0.0014524573551764905,False
s_322044_4931,79.23455861412369,-1.4160760904265335,0791m015,3.6813642910095803,0.6597636612158686,0.6907569959802102,0.0014524573551764905,False
s_381167_2914,138.898184779603,8.737569891744537,1389p087,3.6752089840871545,0.24650312406523428,0.26717750224173514,0.0014524573551764905,False
s_465585_3332,210.77049910903045,24.05646607191443,2107p240,3.669633070798511,0.5397417161818607,0.7451211636096262,0.0014524573551764905,False
s_169248_8142,70.6236045481017,-29.34469509753754,0705m292,3.6627944788494964,0.78460296720374,0.8372904257791578,0.0014524573551764905,False
s_270749_4206,142.09396074944036,-10.378348109099933,1420m105,3.662246034157703,0.6896568949522722,0.8200358037952024,0.0014524573551764905,False
s_306468_7201,142.9265892849887,-4.280718263316162,1428m042,3.660502345699549,0.6289293680264947,0.6607399505256647,0.0014524573551764905,False
s_359204_3258,13.673292719708524,5.119497696283789,0136p050,3.659018485901448,0.5600867619121218,0.6820199867096177,0.0014524573551764905,False
s_186462_4340,240.6568792197215,-26.00120554278775,2406m260,3.6573747343517153,0.3624502071716041,0.5282023821884633,0.0014524573551764905,False
s_79519_4171,114.21004481380156,-49.520727490655815,1141m495,3.656508593603509,0.41509511327968573,0.5124407381809002,0.0014524573551764905,False
s_235466_3767,70.0877145397809,-16.87252800807782,0700m167,3.6561588706030856,0.5064587238276212,0.5845586536875104,0.0014862354332038506,False
s_5911_6128,108.09558659906764,-79.2733522341246,1078m792,3.655415645186133,0.6262596089409987,0.7830354315069836,0.0014862354332038506,False
s_250789_2809,79.73017866286413,-14.054268350624792,0796m140,3.6477604906115024,0.4387827594051013,0.5373283243527809,0.0014862354332038506,False
s_310380_8099,42.24071735630384,-3.477692315361866,0421m035,3.647431973853819,0.7665937341953274,0.7412195599404902,0.0014862354332038506,False
s_241013_208,73.4094085753344,-15.63908018880631,0735m157,3.646704443812446,0.49219207060848147,0.5744395370088334,0.0014862354332038506,False
s_277443_4135,39.3638455753532,-9.21900143103216,0393m092,3.6461035160726016,0.7894036306230838,0.8980311665198986,0.0014862354332038506,False
s_277890_2006,152.50046441537745,-9.148454451501902,1525m092,3.6434520912862425,0.792855455403585,0.7537903887829126,0.0014862354332038506,False
s_431903_59,207.77319720308884,17.6383333556818,2079p177,3.6425108194544387,0.2486128644215372,0.24660026721856904,0.0014862354332038506,False
s_242445_1433,84.75138113771662,-15.523889466411337,0848m155,3.639184329361478,0.5806225847248158,0.7261072444588217,0.0014862354332038506,False
s_280674_2846,136.62373722965495,-8.767970603066908,1366m087,3.6379949930188618,0.626900283992504,0.7295358037952023,0.001520013511231211,False
s_167293_3617,229.84924638686485,-29.817515141388764,2298m297,3.6379526306067578,0.6094822275008274,0.7846528063004036,0.001520013511231211,False
s_241037_1097,79.6861397733824,-15.860234711041654,0797m157,3.637870448623456,0.373447156610521,0.5054307081462361,0.001553791589258571,False
s_456013_3159,132.64674147332377,22.33374658427743,1326p222,3.63725086017644,0.7008375505690828,0.7726704625423838,0.001553791589258571,False
s_263732_2071,156.11222425534203,-11.672367303083817,1561m117,3.6361807994208704,0.5510392869135755,0.732502737680438,0.001553791589258571,False
s_187045_9315,42.588512734749585,-25.753840655483906,0425m257,3.6288975359332,0.7878681018995741,0.8447390687541168,0.0015875696672859314,False
s_179706_4163,155.21761709549412,-27.173993075020814,1551m272,3.628776606363135,0.49544416522958157,0.5345766628738765,0.0015875696672859314,False
s_399588_1830,135.88302772248377,11.953830470694783,1359p120,3.62539422497697,0.6602226147164678,0.7327491440947494,0.0015875696672859314,False
s_203213_13268,150.48421829345344,-22.629326123790932,1503m227,3.6228956325301622,0.20975576743111596,0.20635553747938012,0.0015875696672859314,False
s_273287_4140,66.32156640056226,-10.089816689688153,0662m100,3.6222151896807313,0.3857789745071742,0.3289097223403793,0.0015875696672859314,False
s_44494_8988,86.89772972808777,-60.07871400530002,0867m600,3.6174774460771566,0.7225456479834462,0.799255260808777,0.0015875696672859314,False
s_389177_1139,6.90871514729802,10.271711454465267,0069p102,3.6166420913199278,0.3531902601837203,0.30128328232273816,0.0015875696672859314,False
s_192657_2809,151.4836224848107,-24.828190994851077,1515m247,3.6085280576061334,0.653966700048739,0.6965708812260537,0.0015875696672859314,False
s_440621_1602,342.8951742801988,19.13751719581977,3429p192,3.6058533773784376,0.4220057959997329,0.5177196586658435,0.0016213477453132917,False
