rank,is_new,rank_within_new,row_id,RA,DEC,mean5,footprint,brick,sep_arcsec,klc_ra,klc_dec,klc_index,klc_ref,klc_dup,klc_catalog
9687,1,6702.0,s_122786_7084,83.00710091062105,-38.98950097281012,0.3228430532995844,south,0829m390,0.004330976380835763,83.0071,-38.9895,11655,Storfer 2023,1,klc_clean250629ymh
64093,1,55724.0,s_113950_9277,84.14815265258576,-40.90262831488622,0.2408539702068083,south,0840m410,0.004336904902214372,84.14815385,-40.90262911,11664,Storfer 2023,1,klc_clean250629ymh
20310,1,15870.0,s_202732_7030,20.20954270320071,-22.74118023343049,0.2897107446100563,south,0201m227,0.004348279102573509,20.20954376,-22.74117952,11089,Storfer 2023,1,klc_clean250629ymh
9501,1,6545.0,s_500175_1815,218.7075035342106,30.633003947279125,0.3236183414817787,south,2187p307,0.004351481477356057,218.7075026,30.63300485,10790,Storfer 2023,2,klc_clean250629ymh
3407,1,1832.0,s_452143_4841,172.21116141885634,21.391982917881435,0.3698615016182884,south,1720p215,0.004353059036988247,172.2111627,21.39198272,11819,Storfer 2023,1,klc_clean250629ymh
97597,1,86774.0,s_119321_4236,43.91311608240846,-39.831550489334305,0.2228474541567266,south,0439m397,0.004375795059983303,43.91311725,-39.83155131,10550,Storfer 2023,1,klc_clean250629ymh
5350,0,,s_349149_5933,15.419012929116484,3.22020390109465,0.3501095028594136,south,0153p032,0.004398444498492482,15.41901171,3.220204007,10422,Storfer 2023,1,klc_clean250629ymh
15278,1,11447.0,s_88885_3436,24.562820325323013,-47.067429565527554,0.3022453931742347,south,0246m470,0.0044095015720671095,24.56282028,-47.06743079,11125,Storfer 2023,1,klc_clean250629ymh
61290,1,53130.0,s_478466_1832,165.0310648473767,26.500833250864385,0.242742003191961,south,1650p265,0.00441502636321104,165.0310638,26.50083246,10748,Storfer 2023,2,klc_clean250629ymh
14151,1,10468.0,s_77462_331,40.26662758704967,-50.11302699830569,0.3056041656876914,south,0404m500,0.004421324004991364,40.26662938,-50.11302743,11297,Storfer 2023,1,klc_clean250629ymh
110169,0,,s_161524_3834,3.020961099076583,-30.68473982141327,0.2177836529444903,south,0030m307,0.004429298743217686,3.020960031,-30.68474064,10928,Storfer 2023,1,klc_clean250629ymh
133644,1,119725.0,s_76493_10058,23.33318953196724,-50.18756639436927,0.2096643695054808,south,0231m502,0.004441914863741751,23.3331889,-50.18756756,10450,Storfer 2023,1,klc_clean250629ymh
21025,1,16507.0,s_372644_2410,149.66443501494155,7.16780005861877,0.2881988710258156,south,1496p072,0.00444349171520355,149.6644346,7.167798895,11772,Storfer 2023,1,klc_clean250629ymh
29974,1,24526.0,s_191065_1955,73.53342565224737,-25.017882009140504,0.2731511727004544,south,0736m250,0.004450643510253469,73.53342439,-25.01788154,11586,Storfer 2023,1,klc_clean250629ymh
98907,1,88012.0,s_222980_8959,34.01449129555407,-18.956783958146385,0.2222819828428328,south,0339m190,0.004451984827726117,34.014492,-18.956785,1533,Stein21,1,klc_clean250629ymh
94826,1,84204.0,s_142273_1366,45.26998853191462,-34.65888659083127,0.2241025034803897,south,0453m347,0.004478878155517717,45.26998722,-34.65888721,11345,Storfer 2023,2,klc_clean250629ymh
140914,1,126216.0,s_87994_11582,57.66003050148391,-47.14870119699396,0.2075249479210469,south,0574m472,0.004480684490388268,57.66003,-47.1487,2537,Stein21,1,klc_clean250629ymh
94064,1,83509.0,s_34170_3776,24.97402568515935,-63.867827867767176,0.2244517703918973,south,0250m637,0.004494714272281782,24.9740262,-63.86782664,11131,Storfer 2023,2,klc_clean250629ymh
90584,1,80288.0,s_166525_1612,8.954347633981088,-29.687594357355657,0.2261005588108673,south,0090m297,0.0045154997638967,8.954346401,-29.68759501,10394,Storfer 2023,1,klc_clean250629ymh
28941,1,23596.0,s_257693_6732,52.6581961260397,-12.761377145887083,0.2746254093013703,south,0526m127,0.004568393916762817,52.65819547,-12.76137605,10587,Storfer 2023,1,klc_clean250629ymh
77888,1,68504.0,s_218889_3432,31.110853015466496,-19.719884919123167,0.232537004770711,south,0311m197,0.004568444320575865,31.11085356,-19.71988608,11199,Storfer 2023,1,klc_clean250629ymh
7988,1,5327.0,s_280225_8477,23.253534489114177,-8.720767121807208,0.332058478705585,south,0231m087,0.004573904474673807,23.25353429,-8.720768377,11115,Storfer 2023,1,klc_clean250629ymh
50405,1,43162.0,s_53421_6152,28.107997951167416,-57.06655630395551,0.2510920782573521,south,0280m570,0.004610145836841094,28.10799605,-57.06655706,10477,Storfer 2023,1,klc_clean250629ymh
137151,1,122862.0,s_260441_8286,35.751956735328676,-12.252706897544188,0.2086286343634128,south,0356m122,0.004618451872164285,35.75195677,-12.25270818,10519,Storfer 2023,1,klc_clean250629ymh
38418,0,,s_354141_1126,185.05105471724585,4.113967346456042,0.2625393970869482,south,1851p040,0.004638012859710236,185.051054,4.113966275,11847,Storfer 2023,1,klc_clean250629ymh
45503,1,38681.0,s_105259_9176,45.611833509814495,-42.89690579489238,0.2553668416163418,south,0455m430,0.004668902579597679,45.61183199,-42.89690646,11347,Storfer 2023,2,klc_clean250629ymh
40536,1,34125.0,s_307922_3436,146.84287221754457,-4.0409672179821055,0.2603045247495174,south,1468m040,0.004766559615836696,146.8428716,-4.04096839,10726,Storfer 2023,1,klc_clean250629ymh
82226,1,72541.0,s_231111_3125,11.877938006652078,-17.378300926136735,0.2302325306925922,south,0119m175,0.004771110963143134,11.877939,-17.3783,412,Stein21,1,klc_clean250629ymh
8148,1,5458.0,s_162841_9811,25.451614032159046,-30.600078293390073,0.3309984648949466,south,0253m305,0.004772112850422742,25.45161509,-30.60007733,11140,Storfer 2023,1,klc_clean250629ymh
82979,1,73248.0,s_361953_471,342.7167304941364,5.348158759062196,0.2298313821956981,south,3428p052,0.004805664496743556,342.71673,5.34816,8306,Shu22,1,klc_clean250629ymh
49621,1,42442.0,s_43710_2837,54.2788549541869,-60.18865506293664,0.2517256340477615,south,0544m602,0.004813761995280933,54.27885671,-60.18865405,11414,Storfer 2023,1,klc_clean250629ymh
15479,1,11622.0,s_282191_3844,159.94119606757366,-8.443441131285862,0.3015985295176506,south,1599m085,0.004815025846207517,159.9411971,-8.443441995,10742,Storfer 2023,1,klc_clean250629ymh
128508,1,115077.0,s_486159_2340,164.28572530214691,27.908890318957535,0.2112833720166236,south,1643p280,0.004836081196970553,164.2857239,27.9088898,11802,Storfer 2023,1,klc_clean250629ymh
94579,1,83982.0,s_363519_3224,15.977038277523793,5.839172355111541,0.2242166241630911,south,0159p057,0.004869760148874272,15.97703693,5.839172174,11040,Storfer 2023,1,klc_clean250629ymh
84594,1,74739.0,s_353412_762,2.526084039431623,3.911173735739329,0.2289874962181784,south,0026p040,0.004875332881269845,2.5260832,3.9111748,110,Stein21,1,klc_clean250629ymh
1134,0,,s_232640_3545,51.82130113876058,-17.37243079519382,0.4215187880210578,south,0518m172,0.004888388804412272,51.82129975,-17.3724305,10580,Storfer 2023,1,klc_clean250629ymh
24797,1,19873.0,s_92983_7376,70.15865226004728,-46.08270414080756,0.2812033934518695,south,0700m460,0.004909843252888042,70.15865094,-46.08270313,11549,Storfer 2023,1,klc_clean250629ymh
1835,0,,s_128249_4609,22.512066900561017,-37.74941041164926,0.3984405770897865,south,0225m377,0.004911014533350228,22.51206743,-37.74941171,10278,Storfer 2023,2,klc_clean250629ymh
5094,1,3057.0,s_96758_8433,334.7467729517328,-45.31447132315991,0.3522930826991796,south,3347m452,0.004921709393834562,334.7467731,-45.31446996,10855,Storfer 2023,2,klc_clean250629ymh
98431,1,87560.0,s_148379_7311,86.61457694656289,-33.48963964135593,0.2224934060126543,south,0865m335,0.004929076991860872,86.61457655,-33.48964097,11678,Storfer 2023,2,klc_clean250629ymh
113456,1,101379.0,s_192362_4483,70.45981701351724,-24.87228298484185,0.2165161581011489,south,0704m247,0.0049308787017575935,70.459816,-24.872284,2721,Stein21,1,klc_clean250629ymh
10498,1,7372.0,s_130466_9632,0.2615674559448941,-37.32427014298155,0.3192311278427951,south,0001m372,0.0049496985356898265,0.2615670528,-37.32427148,10907,Storfer 2023,1,klc_clean250629ymh
134224,1,120242.0,s_131719_8461,32.415074680783995,-36.99132111703963,0.2094824196450645,south,0323m370,0.004955066449583368,32.41507567,-36.99131999,11211,Storfer 2023,1,klc_clean250629ymh
32816,1,27105.0,s_209388_2716,15.080395193980902,-21.38177360907877,0.2692636505234986,south,0151m215,0.004972317050960281,15.08039641,-21.3817744,11024,Storfer 2023,2,klc_clean250629ymh
2263,1,1073.0,s_45134_9768,44.87565733359634,-59.6900088547769,0.3893727380083874,south,0446m597,0.004994531221306632,44.87565491,-59.6900082,11337,Storfer 2023,1,klc_clean250629ymh
48173,1,41112.0,s_307504_199,42.06148725053604,-3.9002002541655263,0.2530198551510693,south,0421m040,0.005042371197148511,42.0614881,-3.900199139,11317,Storfer 2023,1,klc_clean250629ymh
7867,0,,s_162765_5603,3.362657435203765,-30.584011277864075,0.3327142505906522,south,0033m305,0.005059760139985125,3.362659063,-30.58401117,10932,Storfer 2023,2,klc_clean250629ymh
1498,1,621.0,s_128339_1282,50.79058328763287,-37.851535293132024,0.4086222896032268,south,0509m377,0.0050730768946797315,50.79058339,-37.8515367,10576,Storfer 2023,1,klc_clean250629ymh
80465,1,70903.0,s_421957_6346,132.9765187768043,15.890839420308614,0.2311406998458551,south,1328p160,0.005099904369767332,132.9765178,15.89083836,11749,Storfer 2023,1,klc_clean250629ymh
252,0,,s_341228_437,195.02018234413816,1.7473062409905653,0.4896339078433812,south,1951p017,0.0051108955658621434,195.0201832,1.747307374,11874,Storfer 2023,2,klc_clean250629ymh
2135,0,,s_169194_11075,55.22210068743082,-29.12980601632864,0.3918456721119582,south,0550m292,0.005113410331366544,55.22210201,-29.12980519,11427,Storfer 2023,1,klc_clean250629ymh
69831,0,,s_476185_3906,250.42887307504483,26.099492683984987,0.2372597450739704,south,2504p260,0.005120872214916374,250.4288718,26.09949184,10811,Storfer 2023,2,klc_clean250629ymh
70622,1,61786.0,s_69120_6466,320.996822655182,-52.5284134445948,0.2367917836032575,south,3209m525,0.0051393216929135595,320.9968242,-52.52841237,12030,Storfer 2023,1,klc_clean250629ymh
29159,0,,s_48037_5206,20.8674612234347,-58.777987453711454,0.2743213014677167,south,0208m587,0.005141610418325777,20.86746108,-58.77798888,10442,Storfer 2023,1,klc_clean250629ymh
6192,1,3904.0,s_34814_3873,26.917003053122684,-63.52485080825649,0.3433028330095112,south,0270m635,0.0051431529555646905,26.91700019,-63.52485145,10281,Storfer 2023,2,klc_clean250629ymh
31690,1,26099.0,s_40709_5024,321.11289562664564,-61.419565210234715,0.2707118838443421,south,3211m615,0.0051514413396340905,321.112896,-61.41956663,10352,Storfer 2023,2,klc_clean250629ymh
40383,0,,s_289215_6155,130.88723485620426,-7.310586829022597,0.2604754746891558,south,1307m072,0.005160006469178975,130.8872354,-7.310588157,11744,Storfer 2023,1,klc_clean250629ymh
44883,1,38120.0,s_143608_6256,90.32927240664426,-34.52059007915867,0.2560016597861249,south,0903m345,0.005176673537534728,90.3292707,-34.52059038,11699,Storfer 2023,1,klc_clean250629ymh
107723,1,96109.0,s_321559_3053,317.81121879472084,-1.822625105153961,0.2187412252427748,south,3178m017,0.005181851464569878,317.8112181,-1.822626366,10834,Storfer 2023,2,klc_clean250629ymh
146168,0,,s_121673_10888,85.0004386639807,-39.30004399459547,0.2060739784967154,south,0848m392,0.0051916377445220445,85.00044,-39.300045,2900,Stein21,1,klc_clean250629ymh
121678,1,108890.0,s_138735_2550,45.08627399922417,-35.60563035265266,0.2136059214361012,south,0451m355,0.00520822448049925,45.08627234,-35.60562983,10554,Storfer 2023,1,klc_clean250629ymh
53692,0,,s_413824_3190,188.38703486801575,14.455027877178736,0.2484195407130755,south,1883p145,0.005212224317800731,188.3870336,14.45502711,11859,Storfer 2023,1,klc_clean250629ymh
94437,0,,s_327510_3054,5.57138292367229,-0.609095975910228,0.2242800917825661,south,0056m005,0.005222833594278941,5.571383753,-0.6090947855,10387,Storfer 2023,1,klc_clean250629ymh
55624,1,47943.0,s_213413_1301,13.116167449267802,-20.850667478728568,0.2468889751471579,south,0132m207,0.005224351822572177,13.116166,-20.850668,452,Stein21,1,klc_clean250629ymh
2215,0,,s_94972_10486,61.534509987755776,-45.44011145244392,0.3902228409424424,south,0613m455,0.005228889569654221,61.53451,-45.44011,2611,Stein21,1,klc_clean250629ymh
29665,1,24252.0,s_210845_3509,45.88879513888127,-21.187351721133197,0.2735435139504261,south,0459m212,0.005232755925036181,45.88879659,-21.18735119,10559,Storfer 2023,2,klc_clean250629ymh
1366,0,,s_117042_4478,21.058526902205507,-40.2052946904421,0.4130494328215718,south,0210m402,0.0052614406427846355,21.0585262,-40.20529605,10443,Storfer 2023,1,klc_clean250629ymh
43598,0,,s_408393_311,230.3405368433013,13.556008096529418,0.2572048383997753,south,2304p135,0.005272105516779088,230.340537,13.55600664,11944,Storfer 2023,1,klc_clean250629ymh
53,0,,s_124958_7349,58.17676366369603,-38.4291530309915,0.5758427446708083,south,0581m385,0.005289424241597018,58.176765,-38.429152,DES J035242.40-382544.9,O'Donnell et al. 2022,1,external_lens_catalog
11109,0,,s_45000_631,338.1409837717621,-59.99812848469642,0.3164134906604886,south,3383m600,0.005303658604664047,338.1409818,-59.99812739,10362,Storfer 2023,2,klc_clean250629ymh
11293,0,,s_286016_9187,45.094258604283304,-7.686530311729429,0.3157602523453534,south,0450m077,0.0053097091846405695,45.09426009,-7.686530225,10555,Storfer 2023,1,klc_clean250629ymh
465,1,97.0,s_293495_545,127.47406571406052,-6.528657294567131,0.4616553092375398,south,1275m065,0.00534732385271993,127.4740665,-6.528656031,11738,Storfer 2023,1,klc_clean250629ymh
2041,1,932.0,s_484229_312,339.47748414215556,27.58932795052629,0.3940395451150834,south,3396p275,0.005372095975262201,339.4774858,27.58932769,12085,Storfer 2023,2,klc_clean250629ymh
3097,0,,s_83140_8663,51.37798481055046,-48.42397685898417,0.3744196215993725,south,0512m485,0.0053972538743510155,51.37798579,-48.42397821,10579,Storfer 2023,1,klc_clean250629ymh
1378,1,549.0,s_57436_964,37.18628164163595,-55.7988931267481,0.4125244631431997,south,0373m557,0.005401890493095863,37.18628,-55.79889431,10527,Storfer 2023,2,klc_clean250629ymh
76760,1,67456.0,s_219052_1079,74.24911852591592,-19.62769798945863,0.233158541470766,south,0743m197,0.005402305996264082,74.24912008,-19.62769832,11592,Storfer 2023,1,klc_clean250629ymh
1332,1,525.0,s_254799_527,30.526350589151136,-13.313091678271372,0.4141753249801695,south,0306m132,0.005403287628567589,30.52635206,-13.31309213,10492,Storfer 2023,1,klc_clean250629ymh
36,0,,s_267446_2392,22.465015524169264,-10.959305870821003,0.5930529708508402,south,0225m110,0.005406975724934297,22.465014,-10.959306,907,Stein21,1,klc_clean250629ymh
913,1,298.0,s_392714_1166,185.14172141356391,10.84213145279601,0.4309010709635913,south,1852p107,0.005440434031591082,185.1417218,10.84212999,10767,Storfer 2023,1,klc_clean250629ymh
24182,1,19310.0,s_75701_8845,73.4707617393759,-50.376362126600945,0.2823767903959379,south,0733m505,0.00546743166556041,73.47076154,-50.37636364,10314,Storfer 2023,2,klc_clean250629ymh
1724,1,748.0,s_37438_9211,28.37430490816417,-62.51950642183842,0.4012714404379949,south,0282m625,0.005479493523489132,28.37430773,-62.51950721,11172,Storfer 2023,1,klc_clean250629ymh
14777,0,,s_409772_3373,224.89789096316025,13.764573119127393,0.3037786947097629,south,2248p137,0.005489749867115609,224.8978911,13.7645716,11932,Storfer 2023,1,klc_clean250629ymh
64680,1,56268.0,s_291597_146,10.308392340083229,-6.709189241292781,0.2404724401945714,south,0104m067,0.005527118216891632,10.30839271,-6.709190732,10402,Storfer 2023,1,klc_clean250629ymh
57248,0,,s_343825_4806,124.40754208037536,2.1419365308549287,0.2456722278846427,south,1243p022,0.005541696440755922,124.4075425,2.141938012,10709,Storfer 2023,1,klc_clean250629ymh
129149,1,115653.0,s_185697_1610,28.09353054171032,-25.97805490580764,0.2110806261043762,south,0281m260,0.005543902856345869,28.09353069,-25.97805644,11168,Storfer 2023,1,klc_clean250629ymh
1752,1,766.0,s_149332_5388,11.494787864106277,-33.247733060843736,0.4005743891000747,south,0114m332,0.005557868193185997,11.49478761,-33.24773459,10995,Storfer 2023,1,klc_clean250629ymh
17242,1,13179.0,s_294486_6703,16.759725513874344,-6.277360013181596,0.2968283298483584,south,0167m062,0.005593389913753794,16.759724,-6.2773604,645,Stein21,1,klc_clean250629ymh
3371,0,,s_442082_771,9.574559505797042,19.773779067162373,0.3702357716858387,south,0096p197,0.005594376342844252,9.574558369,19.77377794,10400,Storfer 2023,2,klc_clean250629ymh
90932,1,80621.0,s_64176_7699,70.9842039750571,-53.74878901333227,0.2259321323595941,south,0708m537,0.005609993481831197,70.98420547,-53.74878773,11558,Storfer 2023,1,klc_clean250629ymh
99296,0,,s_446781_1089,177.9121995758039,20.45907233126982,0.2221189778298139,south,1780p205,0.005621742819870618,177.912198,20.45907284,10760,Storfer 2023,1,klc_clean250629ymh
1394,1,559.0,s_97821_4017,349.19730068873866,-45.00432050741355,0.4118534835986793,south,3492m450,0.0056520676537916295,349.1973,-45.004322,8542,Stein21,1,klc_clean250629ymh
4405,1,2552.0,s_37494_3134,58.330463141763545,-62.43357861975279,0.3584564782213419,south,0584m625,0.005659900472118723,58.33046164,-62.43358003,11461,Storfer 2023,2,klc_clean250629ymh
16657,0,,s_502582_2035,199.63978056180295,31.226424511604073,0.2983336590230465,south,1996p312,0.005682935981002177,199.639779,31.22642367,10778,Storfer 2023,1,klc_clean250629ymh
12428,1,9002.0,s_314638_7331,27.67652828907844,-2.7018160601301786,0.3113990584621205,south,0276m027,0.0056928474957696085,27.6765268,-2.701816597,10475,Storfer 2023,2,klc_clean250629ymh
11171,1,7944.0,s_350667_437,35.30754619304179,3.6177679579799458,0.3161641221493482,south,0354p035,0.0056960683938257805,35.307545,3.617769,1639,Stein21,1,klc_clean250629ymh
9591,1,6621.0,s_195032_7144,83.35211600988244,-24.19818985807777,0.323214053112315,south,0832m242,0.005708813746854311,83.35211428,-24.1981897,11656,Storfer 2023,1,klc_clean250629ymh
27320,1,22136.0,s_57303_4327,338.3450159013712,-56.00371731808801,0.2770654847845435,south,3383m560,0.005711655240286172,338.3450184,-56.00371807,12081,Storfer 2023,1,klc_clean250629ymh
15687,1,11806.0,s_130726_2647,81.47751853649957,-37.204168480293546,0.301024179707747,south,0815m372,0.005711758263330938,81.47751973,-37.20416721,10677,Storfer 2023,2,klc_clean250629ymh
14168,1,10482.0,s_80214_4121,20.72836965335446,-49.304943404918944,0.3055678726639598,south,0207m492,0.0057220550381683055,20.72836766,-49.30494249,11095,Storfer 2023,1,klc_clean250629ymh
